benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
inception_manual_script,sequential,numactl,torch,default,1,1,1,1,77.39655999466777,77.57418546359986,77.85028003854677,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,2,1,43.885523977223784,44.07089801854454,44.30623003281653,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,3,1,31.951085024047643,32.119399061775766,32.38562698243186,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,4,1,26.006011001300067,26.143966056406498,26.364714954979718,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,5,1,22.54209597595036,22.64425477012992,22.86616899073124,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,6,1,19.9473740067333,20.081255809636787,20.39464097470045,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,7,1,18.51714903023094,18.64181307842955,18.925373908132315,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,8,1,17.356052063405514,17.533533131936565,18.00784992519766,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,9,1,17.885530018247664,18.03858318249695,18.234671093523502,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,10,1,17.217616899870336,17.30773118440993,17.44426798541099,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,11,1,16.784743987955153,16.87022484606132,17.003283952362835,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,12,1,15.880310093052685,16.056601209565997,16.37086004484445,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,13,1,17.00963289476931,17.099369975039735,17.55371200852096,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,14,1,16.899068956263363,16.990698447916657,17.08918798249215,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,15,1,16.741467057727277,16.85012500267476,17.46739901136607,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,16,1,17.025436041876674,17.454173353035003,17.708604922518134,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,1,2,137.93240406084806,138.16874318174087,138.48075096029788,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,2,2,75.748197035864,75.99789321888238,76.3506640214473,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,3,2,53.68187907151878,53.851313560735434,54.14461705368012,0.0
inception_manual_script,sequential,numactl,torch,default,1,1,4,2,42.472683009691536,42.61184738250449,42.841811082325876,0.0
