benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
resnet_manual_none,1,18,8,77.44868006557226,88.95369814708829,170.2640550211072
resnet_manual_none,1,1,16,1744.810394011438,2222.4235333362594,2709.2972081154585
resnet_manual_none,1,2,16,934.6788241527975,1097.4969757627696,1539.276226889342
resnet_manual_none,1,3,16,661.0389989800751,884.7503461223096,1070.0207678601146
resnet_manual_none,1,4,16,489.3200919032097,679.3253870867193,849.8931960202754
resnet_manual_none,1,5,16,455.8090050704777,595.0592842930928,711.9312598370016
resnet_manual_none,1,6,16,336.0073030926287,405.13276828452945,568.0175749585032
resnet_manual_none,1,7,16,299.2127016186714,433.57041279319674,585.5481019243598
resnet_manual_none,1,8,16,257.95098720118403,418.9400191511959,521.6428712010384
resnet_manual_none,1,9,16,246.95425806567073,380.78634068835527,493.1403058581054
resnet_manual_none,1,10,16,228.46447676420212,371.5259082382545,467.89960004389286
resnet_manual_none,1,11,16,205.67060029134154,318.37269188836217,466.46475000306964
resnet_manual_none,1,12,16,195.31265133991838,320.8026848034933,431.27352418377995
resnet_manual_none,1,13,16,180.3893088363111,273.0759714078158,455.4098411463201
resnet_manual_none,1,14,16,175.54204491898417,328.9409273164347,416.94822907447815
resnet_manual_none,1,15,16,229.7827759757638,248.25887511484325,347.3106799647212
resnet_manual_none,1,16,16,154.18253000825644,281.8360925652087,404.7811357304454
resnet_manual_none,1,17,16,162.06351527944207,301.63511409889907,397.84623216837645
resnet_manual_none,1,18,16,145.92703292146325,255.90891828294843,369.07722894102335
resnet_manual_none,1,1,32,3739.307667594403,4502.073186193593,5783.464430831373
resnet_manual_none,1,2,32,1830.3791778162122,2336.6574157914147,3096.9111532904208
resnet_manual_none,1,3,32,1305.6257492862642,2013.7681490788236,2303.3810001797974
resnet_manual_none,1,4,32,976.4358545653522,1117.0911772409454,1746.2181416340172
resnet_manual_none,1,5,32,823.2175149023533,995.1697180327028,1449.2318611592054
resnet_manual_none,1,6,32,694.2526227794588,935.7591647282243,1344.9583970941603
resnet_manual_none,1,7,32,680.6901339441538,808.3832301711664,1116.1087760701776
resnet_manual_none,1,8,32,519.9159500189126,590.1755445962772,1013.8153959996998
resnet_manual_none,1,9,32,472.9272029362619,557.6000742334872,971.6479177586734
resnet_manual_none,1,10,32,436.1245580948889,630.0194543739781,960.6526093557477
resnet_manual_none,1,11,32,396.02987095713615,722.2554658399895,946.5325167402625
resnet_manual_none,1,12,32,475.36682477220893,665.3822306077927,806.9448210299015
resnet_manual_none,1,13,32,361.2916930578649,443.38627193588763,768.3964250609279
resnet_manual_none,1,14,32,347.8559637442231,670.5979240452871,869.1166029311717
resnet_manual_none,1,15,32,324.1534037515521,423.12767503783107,740.1216109283268
resnet_manual_none,1,16,32,313.98274889215827,426.4899323042482,748.6439156346023
resnet_manual_none,1,17,32,289.6301350556314,643.2183892093599,837.3007453046739
resnet_manual_none,1,18,32,283.6719830520451,585.7865715073422,807.6579910703003
resnet_manual_script,1,1,1,79.67858901247382,80.11031585279852,83.32299906760454
