benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,torch,tcmalloc,15,1,1,4,351.4480640005786,354.90363965102006,361.02468002354726,89.49507570063803
resnet_manual_script,sequential,numactl,torch,tcmalloc,0,1,16,128,789.3306599871721,791.9337826882838,801.2678470113315,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,8,692.1032910177018,701.9174958701478,711.9006210123189,90.50102977451891
resnet_manual_script,sequential,numactl,torch,tcmalloc,2,1,1,8,694.0943399968091,702.2088954804349,712.7406890213024,90.46347404861368
resnet_manual_script,sequential,numactl,torch,tcmalloc,13,1,1,8,692.0723690127488,701.1924107096274,709.9754330120049,90.59461457763295
resnet_manual_script,sequential,numactl,torch,tcmalloc,6,1,1,8,691.9531110033859,698.5601720391423,709.0584610123187,90.93598337787937
resnet_manual_script,sequential,numactl,torch,tcmalloc,9,1,1,8,690.9622040111572,701.2752261172864,709.6735420054756,90.58391602496984
resnet_manual_script,sequential,numactl,torch,tcmalloc,3,1,1,8,693.4293860103935,702.856375259289,711.8994810152799,90.38013800410563
resnet_manual_script,sequential,numactl,torch,tcmalloc,7,1,1,8,693.0377680109814,701.2036346120294,710.4385679995175,90.59316446376877
resnet_manual_script,sequential,numactl,torch,tcmalloc,15,1,1,8,692.487690015696,701.581907630316,710.9368210076354,90.5443192050967
resnet_manual_script,sequential,numactl,torch,tcmalloc,11,1,1,8,695.6514730118215,704.3026307495893,713.1085250002798,90.19454623560206
resnet_manual_script,sequential,numactl,torch,tcmalloc,10,1,1,8,694.2771890026052,704.4076593403588,713.615661021322,90.18109804837609
resnet_manual_script,sequential,numactl,torch,tcmalloc,8,1,1,8,692.750559974229,702.288870048942,711.6894770006184,90.453172337151
resnet_manual_script,sequential,numactl,torch,tcmalloc,14,1,1,8,691.9685490138363,700.8648562192684,710.2381250006147,90.63695465581482
resnet_manual_script,sequential,numactl,torch,tcmalloc,5,1,1,8,695.5895190185402,704.3168043807964,712.295488017844,90.19273116569704
resnet_manual_script,sequential,numactl,torch,tcmalloc,4,1,1,8,694.3154940090608,703.1285419902997,712.7016070007812,90.34515369435306
resnet_manual_script,sequential,numactl,torch,tcmalloc,12,1,1,8,698.2859690033365,704.6955985494424,714.357533986913,90.14424997652806
resnet_manual_script,sequential,numactl,torch,tcmalloc,16,1,1,8,692.7211240108591,701.870986019203,711.2284390022978,90.50702687297292
resnet_manual_script,sequential,numactl,torch,tcmalloc,0,1,16,256,1587.2165090113413,1600.0753853010247,1644.8755809979048,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,16,1396.5152069868054,1411.5886300583952,1432.8496259986423,90.00392159558852
resnet_manual_script,sequential,numactl,torch,tcmalloc,13,1,1,16,1389.3037519883364,1404.9346228479408,1423.2335840060841,90.430195340663
