benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,torch,tcmalloc,3,1,1,32,11.47783702701093
resnet_manual_script,sequential,numactl,torch,tcmalloc,16,1,1,32,11.461380200081376
resnet_manual_script,sequential,numactl,torch,tcmalloc,4,1,1,32,11.466088719263814
resnet_manual_script,sequential,numactl,torch,tcmalloc,9,1,1,32,11.475947425021767
resnet_manual_script,sequential,numactl,torch,tcmalloc,7,1,1,32,11.477471851311414
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,32,11.414947127158225
resnet_manual_script,sequential,numactl,torch,tcmalloc,5,1,1,32,11.43354807678833
resnet_manual_script,sequential,numactl,torch,tcmalloc,11,1,1,32,11.435612611793559
resnet_manual_script,sequential,numactl,torch,tcmalloc,2,1,1,32,11.421177899528114
resnet_manual_script,sequential,numactl,torch,tcmalloc,14,1,1,32,11.435049269881135
resnet_manual_script,sequential,numactl,torch,tcmalloc,6,1,1,32,11.458683052756593
resnet_manual_script,sequential,numactl,torch,tcmalloc,15,1,1,32,11.418692980895154
resnet_manual_script,sequential,numactl,torch,tcmalloc,12,1,1,32,11.423923415765586
resnet_manual_script,sequential,numactl,torch,tcmalloc,10,1,1,32,11.406760854255081
resnet_manual_script,sequential,numactl,torch,tcmalloc,0,1,16,1024,158.72861610687514
resnet_manual_script,sequential,numactl,torch,tcmalloc,6,1,1,64,11.462674701946977
resnet_manual_script,sequential,numactl,torch,tcmalloc,16,1,1,64,11.43198108496999
resnet_manual_script,sequential,numactl,torch,tcmalloc,3,1,1,64,11.429966372934588
resnet_manual_script,sequential,numactl,torch,tcmalloc,8,1,1,64,11.424520298671764
resnet_manual_script,sequential,numactl,torch,tcmalloc,13,1,1,64,11.384777522270277
resnet_manual_script,sequential,numactl,torch,tcmalloc,4,1,1,64,11.401936434103584
resnet_manual_script,sequential,numactl,torch,tcmalloc,12,1,1,64,11.391754579526985
resnet_manual_script,sequential,numactl,torch,tcmalloc,2,1,1,64,11.442596978474937
resnet_manual_script,sequential,numactl,torch,tcmalloc,9,1,1,64,11.372223983017294
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,64,11.40785878230699
resnet_manual_script,sequential,numactl,torch,tcmalloc,7,1,1,64,11.370514272768885
resnet_manual_script,sequential,numactl,torch,tcmalloc,14,1,1,64,11.362115557238795
resnet_manual_script,sequential,numactl,torch,tcmalloc,15,1,1,64,11.356815978542132
resnet_manual_script,sequential,numactl,torch,tcmalloc,11,1,1,64,11.36694905099568
resnet_manual_script,sequential,numactl,torch,tcmalloc,5,1,1,64,11.366885802610465
resnet_manual_script,sequential,numactl,torch,tcmalloc,10,1,1,64,11.347065819414619
