benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,4,48.62736199993378,48.812874810009816,49.23078699994221,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,4,42.801306000001205,42.967472590007674,43.26124599992909,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,4,37.07776100054616,37.44250959002784,38.17616200012708,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,4,36.39290199953393,36.53654937993451,36.944032999599585,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,4,33.47464400030731,33.59653379997326,33.85986600005708,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,4,31.074991999958,31.181256919944644,31.443398999726924,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,4,28.666680000242195,28.94316230003824,29.6872330000042,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,4,28.871347999483987,29.020539429993732,29.256219999297173,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,4,27.64655999999377,27.750598100001298,28.107559999625664,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,4,26.34546299941576,26.51364999001089,26.801971000168123,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,4,24.61182400020334,24.78290376006953,25.324799999907555,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,8,543.3464749994528,544.3647844900624,545.9277769996334,116.69427928279158
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,8,273.0731229985395,273.685394330023,274.39683100055845,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,8,183.58440500014694,184.04604147002829,184.52258600154892,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,8,137.69951399990532,138.03508283006522,138.49656700040214,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,8,114.3994770009158,114.71466146989769,115.1262540006428,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,8,98.53567699974519,98.81968724996113,99.23550299936323,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,8,86.8388100006996,87.11815735001437,87.6283230008994,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,8,72.97628099877329,73.48013690983862,74.03558100122609,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,8,71.39891799852194,71.62037388001409,71.9509360005759,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,8,64.70084700049483,64.92924312005925,66.06577500133426,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,8,60.35101899942674,60.53531666011622,60.80536000081338,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,8,55.80366000140202,56.274257590102934,57.33823500122526,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,8,55.88200400052301,56.02478170998438,56.28026799968211,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,8,52.2921480005607,52.43215552001857,52.654824999990524,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,8,49.81342300015967,49.96361652003543,50.29441099941323,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,8,46.7705669998395,47.04199087995221,48.79047899885336,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,16,1098.6916299989389,1099.972678590002,1101.6096289986308,115.50151640844108
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,16,551.431240999591,552.2928202699768,553.2421480002085,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,16,368.5215479999897,368.92187406008816,369.6118130010291,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,16,277.00096999978996,277.45897419006724,277.9874349998863,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,16,228.41285899994546,228.91082318996268,229.4630500000494,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,16,196.70648900137166,197.0904643000722,197.4100740007998,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,16,173.92729600032908,174.36215461993925,174.90115000146034,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,16,148.03323999876739,148.7790160700206,150.827710998783,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,16,143.1582029999845,143.46482223008934,143.9327840016631,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,16,131.99977299882448,132.32374677994812,132.7505339995696,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,16,122.7629570003046,123.09992795002472,123.48408599973482,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,16,112.10372299865412,112.81306754992329,115.26255200078594,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,16,111.72287000044889,112.02925111012519,112.37161600001855,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,16,105.96541599988996,106.24317990994314,106.61037499994563,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,16,100.6137200001831,100.97976041995935,101.29070699986187,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,16,95.14127499824099,95.43922470002144,96.78222200091113,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,32,2209.548116001315,2211.7842617899078,2215.2389519997087,114.88327734250606
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,32,1111.5085940000426,1112.4361044999932,1113.2187040002464,0.0
resnet_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,32,738.2699890004005,738.9606423201076,739.712734000932,0.0
