benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,torch,default,1,1,9,5,107.15789574366701
resnet_manual_script,sequential,numactl,torch,default,1,1,10,5,118.38420223716709
resnet_manual_script,sequential,numactl,torch,default,1,1,11,5,126.28820504507958
resnet_manual_script,sequential,numactl,torch,default,1,1,12,5,135.28193885305018
resnet_manual_script,sequential,numactl,torch,default,1,1,13,5,133.4553642064266
resnet_manual_script,sequential,numactl,torch,default,1,1,14,5,142.999136668946
resnet_manual_script,sequential,numactl,torch,default,1,1,15,5,150.12919297168065
resnet_manual_script,sequential,numactl,torch,default,1,1,16,5,158.23044483359874
resnet_manual_script,sequential,numactl,torch,default,1,1,1,6,14.682042355368138
resnet_manual_script,sequential,numactl,torch,default,1,1,2,6,28.940081588488535
resnet_manual_script,sequential,numactl,torch,default,1,1,3,6,43.00088829371803
resnet_manual_script,sequential,numactl,torch,default,1,1,4,6,56.98534415915675
resnet_manual_script,sequential,numactl,torch,default,1,1,5,6,68.53752785013062
resnet_manual_script,sequential,numactl,torch,default,1,1,6,6,80.58314608242699
resnet_manual_script,sequential,numactl,torch,default,1,1,7,6,93.26243077324605
resnet_manual_script,sequential,numactl,torch,default,1,1,8,6,105.46538851714219
resnet_manual_script,sequential,numactl,torch,default,1,1,9,6,108.52604841289097
resnet_manual_script,sequential,numactl,torch,default,1,1,10,6,119.31321506998638
resnet_manual_script,sequential,numactl,torch,default,1,1,11,6,125.70859496823552
resnet_manual_script,sequential,numactl,torch,default,1,1,12,6,137.7089290690152
resnet_manual_script,sequential,numactl,torch,default,1,1,13,6,137.0496486276051
resnet_manual_script,sequential,numactl,torch,default,1,1,14,6,145.2424974297015
resnet_manual_script,sequential,numactl,torch,default,1,1,15,6,152.77001549493332
resnet_manual_script,sequential,numactl,torch,default,1,1,16,6,158.3190580821573
resnet_manual_script,sequential,numactl,torch,default,1,1,1,7,14.549989671566966
resnet_manual_script,sequential,numactl,torch,default,1,1,2,7,28.748424263806502
resnet_manual_script,sequential,numactl,torch,default,1,1,3,7,41.61763146531934
resnet_manual_script,sequential,numactl,torch,default,1,1,4,7,56.62082052675052
resnet_manual_script,sequential,numactl,torch,default,1,1,5,7,68.65671591911588
resnet_manual_script,sequential,numactl,torch,default,1,1,6,7,79.87173379998451
resnet_manual_script,sequential,numactl,torch,default,1,1,7,7,90.82640060789335
resnet_manual_script,sequential,numactl,torch,default,1,1,8,7,105.4431089757471
resnet_manual_script,sequential,numactl,torch,default,1,1,9,7,109.21909373695216
resnet_manual_script,sequential,numactl,torch,default,1,1,10,7,120.28343183000344
