benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,2,31.7581969998173,31.943027289967173,32.23581800011743,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,2,29.204190999735147,29.392061110038412,29.70038300009037,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,2,26.80644600013693,27.17003993999242,40.963312000258156,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,2,27.931762999742205,28.250044929977776,42.20160600016243,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,2,24.625608999940596,24.98693173999527,38.84607700001652,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,2,24.221800999839616,24.53396865997547,38.32539499990162,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,2,24.092663999908837,24.312301050022143,24.635412000407086,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,2,23.624602999916533,23.79362953995951,24.28956899984769,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,2,23.64147900016178,23.963429959999303,37.736783000127616,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,2,23.53339599994797,23.869181319983,37.653589000001375,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,2,23.782308000136254,23.991149129988116,25.51426999980322,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,4,194.95169500032716,196.17395719999877,197.17578500012678,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,4,107.96529399976862,108.26960628996403,108.83313100021041,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,4,68.16760299989255,68.56336657997872,69.151814000179,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,4,53.76934700007041,54.06868619996203,54.447284000161744,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,4,46.223903999816685,46.500730400002794,46.90587000004598,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,4,39.00582599999325,39.29143271999237,39.69819499980076,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,4,36.05965799988553,36.360753419985485,36.667234000105964,0.0
bert_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,4,32.890195999698335,33.2006162900052,33.50232999991931,0.0
