benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,1,1,7,4,47.58835211396217,48.048315457999706,59.483349323272705,661.0432262867573
resnet_manual_script,sequential,numactl,1,1,8,4,41.298143565654755,41.69972274452448,50.68858340382576,761.684044342252
resnet_manual_script,sequential,numactl,1,1,9,4,38.0665585398674,38.33830926567316,47.986358404159546,828.4667236601026
resnet_manual_script,sequential,numactl,1,1,10,4,35.08858382701874,35.37908960133791,47.541357576847076,897.762317400018
resnet_manual_script,sequential,numactl,1,1,11,4,32.61790797114372,32.85363461822271,38.76085579395294,966.7731998937727
resnet_manual_script,sequential,numactl,1,1,12,4,30.225493013858795,30.90154431760311,43.88062283396721,1027.8455064107175
resnet_manual_script,sequential,numactl,1,1,13,4,30.46252205967903,30.960928201675415,42.76541620492935,1025.874071381401
resnet_manual_script,sequential,numactl,1,1,14,4,29.09712865948677,29.560798965394497,42.13280603289604,1074.4639718697174
resnet_manual_script,sequential,numactl,1,1,15,4,27.837608009576797,28.224871195852757,40.666401386260986,1125.3200500935138
resnet_manual_script,sequential,numactl,1,1,16,4,25.82239732146263,26.45292941480875,34.90868955850601,1200.699286265783
resnet_manual_script,sequential,numactl,1,1,17,4,26.043612509965897,26.39966119080782,34.90219637751579,1203.1220112423
resnet_manual_script,sequential,numactl,1,1,18,4,24.34082329273224,24.742753952741623,35.597991198301315,1283.6895007186786
resnet_manual_script,sequential,numactl,1,1,19,4,25.975041091442108,26.808250695466995,49.6685691177845,1184.7850062581904
resnet_manual_script,sequential,numactl,1,1,20,4,25.78936144709587,26.40940960496664,32.23114460706711,1202.6779069694437
resnet_manual_script,sequential,numactl,1,1,21,4,25.066014379262924,25.92180471867323,51.18517205119133,1225.3010086569966
resnet_manual_script,sequential,numactl,1,1,22,4,24.944230914115906,25.474922694265842,25.869406759738922,1246.7952837065652
resnet_manual_script,sequential,numactl,1,1,23,4,23.13244342803955,24.597584530711174,50.37163570523262,1291.2655479786529
resnet_manual_script,sequential,numactl,1,1,24,4,23.847583681344986,24.65640813112259,68.02176311612129,1288.1849334700275
resnet_manual_script,sequential,numactl,1,1,25,4,22.648178040981293,23.743727914988995,63.07785212993622,1337.7012060498387
resnet_manual_script,sequential,numactl,1,1,26,4,23.213908076286316,23.61720684915781,24.30933713912964,1344.8674803444267
resnet_manual_script,sequential,numactl,1,1,27,4,22.07859233021736,22.88775246590376,24.893682450056076,1387.7296827338712
resnet_manual_script,sequential,numactl,1,1,28,4,21.42096310853958,21.784882619976997,22.247347980737686,1457.9841453391105
resnet_manual_script,sequential,numactl,1,1,29,4,21.17205411195755,242.50705614686012,4039.832454174757,130.9735641208114
resnet_manual_script,sequential,numactl,1,1,30,4,22.46972918510437,223.40678934007883,4047.899968922138,142.17120957613594
resnet_manual_script,sequential,numactl,1,1,31,4,22.68870919942856,24.805993624031544,155.79179301857948,1280.4169004231949
resnet_manual_script,sequential,numactl,1,1,32,4,22.617463022470474,23.136266730725765,23.716099560260773,1372.8236209266615
resnet_manual_script,sequential,numactl,1,1,33,4,22.739548236131668,24.652565121650696,127.34085321426392,1288.3857444962412
resnet_manual_script,sequential,numactl,1,1,34,4,22.87089452147484,40.78229811042547,1766.4135545492172,778.8186281704524
resnet_manual_script,sequential,numactl,1,1,35,4,23.37013930082321,23.758649975061417,25.635451078414917,1336.8610380362277
resnet_manual_script,sequential,numactl,1,1,36,4,22.98588678240776,24.615032635629177,112.99849674105644,1290.350248084818
resnet_manual_script,sequential,numactl,1,1,1,8,597.8911705315113,600.1470677554607,604.5622564852238,105.84748236724514
resnet_manual_script,sequential,numactl,1,1,2,8,299.9008409678936,301.57978035509586,325.4331164062023,210.63764983581936
resnet_manual_script,sequential,numactl,1,1,3,8,200.78764855861664,202.2321853414178,224.76408630609512,314.11447225749816
resnet_manual_script,sequential,numactl,1,1,4,8,151.49398893117905,152.63622503727674,176.14487186074257,416.1794237015897
resnet_manual_script,sequential,numactl,1,1,5,8,125.29800459742546,126.46113131195308,143.45953986048698,502.3207962239361
