benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,1,1,18,16,143.56526006387224
resnet_manual_script,sequential,numactl,1,1,19,16,138.8758701029548
resnet_manual_script,sequential,numactl,1,1,20,16,142.72226234714446
resnet_manual_script,sequential,numactl,1,1,21,16,11.583209790571862
resnet_manual_script,sequential,numactl,1,1,22,16,141.80786632958123
resnet_manual_script,sequential,numactl,1,1,23,16,149.41602244153486
resnet_manual_script,sequential,numactl,1,1,24,16,157.48570178901215
resnet_manual_script,sequential,numactl,1,1,25,16,158.5006478850961
resnet_manual_script,sequential,numactl,1,1,26,16,157.00199470049128
resnet_manual_script,sequential,numactl,1,1,27,16,150.83145856567722
resnet_manual_script,sequential,numactl,1,1,28,16,169.45732853601493
resnet_manual_script,sequential,numactl,1,1,29,16,52.73571787392265
resnet_manual_script,sequential,numactl,1,1,30,16,174.2164773814159
resnet_manual_script,sequential,numactl,1,1,31,16,145.48550690306905
resnet_manual_script,sequential,numactl,1,1,32,16,135.96381865514792
resnet_manual_script,sequential,numactl,1,1,33,16,151.001409951156
resnet_manual_script,sequential,numactl,1,1,34,16,131.05892298482016
resnet_manual_script,sequential,numactl,1,1,35,16,83.63666551524423
resnet_manual_script,sequential,numactl,1,1,36,16,155.5579217602715
resnet_manual_script,sequential,numactl,1,1,1,32,10.63033390927664
resnet_manual_script,sequential,numactl,1,1,2,32,21.334268122412126
resnet_manual_script,sequential,numactl,1,1,3,32,30.03658345006682
resnet_manual_script,sequential,numactl,1,1,4,32,42.41351434541096
resnet_manual_script,sequential,numactl,1,1,5,32,48.918652420329046
resnet_manual_script,sequential,numactl,1,1,6,32,55.5486206213947
resnet_manual_script,sequential,numactl,1,1,7,32,64.1092859433911
resnet_manual_script,sequential,numactl,1,1,8,32,71.99152773649965
resnet_manual_script,sequential,numactl,1,1,9,32,79.37075046297534
resnet_manual_script,sequential,numactl,1,1,10,32,84.23761748024246
resnet_manual_script,sequential,numactl,1,1,11,32,89.9847958572286
resnet_manual_script,sequential,numactl,1,1,12,32,111.39686108854278
resnet_manual_script,sequential,numactl,1,1,13,32,96.5166890127743
resnet_manual_script,sequential,numactl,1,1,14,32,101.61156341015163
resnet_manual_script,sequential,numactl,1,1,15,32,106.22350131790424
resnet_manual_script,sequential,numactl,1,1,16,32,111.202389402782
resnet_manual_script,sequential,numactl,1,1,17,32,115.28322431859272
resnet_manual_script,sequential,numactl,1,1,18,32,121.65777564926381
resnet_manual_script,sequential,numactl,1,1,19,32,118.88178315542768
resnet_manual_script,sequential,numactl,1,1,20,32,117.95350049345069
resnet_manual_script,sequential,numactl,1,1,21,32,123.47236007698369
resnet_manual_script,sequential,numactl,1,1,22,32,126.32304982338522
resnet_manual_script,sequential,numactl,1,1,23,32,131.69042671160287
resnet_manual_script,sequential,numactl,1,1,24,32,125.12912839151313
resnet_manual_script,sequential,numactl,1,1,25,32,141.1235594133311
resnet_manual_script,sequential,numactl,1,1,26,32,137.4252528998912
resnet_manual_script,sequential,numactl,1,1,27,32,142.11858044774638
resnet_manual_script,sequential,numactl,1,1,28,32,128.61921818336896
resnet_manual_script,sequential,numactl,1,1,29,32,133.60492774735295
resnet_manual_script,sequential,numactl,1,1,30,32,147.92624829964694
resnet_manual_script,sequential,numactl,1,1,31,32,144.69512986845837
resnet_manual_script,sequential,numactl,1,1,32,32,149.42915535285238
resnet_manual_script,sequential,numactl,1,1,33,32,72.71563478796932
resnet_manual_script,sequential,numactl,1,1,34,32,146.02729472368046
resnet_manual_script,sequential,numactl,1,1,35,32,153.12902465727163
resnet_manual_script,sequential,numactl,1,1,36,32,148.10634061744886
resnet_manual_script,sequential,numactl,1,1,1,64,10.249252155344625
resnet_manual_script,sequential,numactl,1,1,2,64,19.99445784206848
resnet_manual_script,sequential,numactl,1,1,3,64,29.366871087440284
resnet_manual_script,sequential,numactl,1,1,4,64,38.38760514692577
resnet_manual_script,sequential,numactl,1,1,5,64,46.18338703204312
resnet_manual_script,sequential,numactl,1,1,6,64,53.39000584766758
resnet_manual_script,sequential,numactl,1,1,7,64,60.19573276196228
resnet_manual_script,sequential,numactl,1,1,8,64,69.32064447240715
resnet_manual_script,sequential,numactl,1,1,9,64,73.08736665424826
resnet_manual_script,sequential,numactl,1,1,10,64,78.63238610197845
resnet_manual_script,sequential,numactl,1,1,11,64,86.65888771626281
resnet_manual_script,sequential,numactl,1,1,12,64,91.94943253491296
resnet_manual_script,sequential,numactl,1,1,13,64,90.57194287493493
resnet_manual_script,sequential,numactl,1,1,14,64,96.96304889136147
resnet_manual_script,sequential,numactl,1,1,15,64,101.68207000266148
resnet_manual_script,sequential,numactl,1,1,16,64,106.00418976371166
resnet_manual_script,sequential,numactl,1,1,17,64,109.65167597267188
resnet_manual_script,sequential,numactl,1,1,18,64,113.8023662806127
resnet_manual_script,sequential,numactl,1,1,19,64,112.2390270209923
resnet_manual_script,sequential,numactl,1,1,20,64,110.66618066090322
resnet_manual_script,sequential,numactl,1,1,21,64,113.80862683497594
resnet_manual_script,sequential,numactl,1,1,22,64,113.20027288631923
resnet_manual_script,sequential,numactl,1,1,23,64,115.01881853086205
resnet_manual_script,sequential,numactl,1,1,24,64,117.93979720299969
resnet_manual_script,sequential,numactl,1,1,25,64,121.19252954727584
resnet_manual_script,sequential,numactl,1,1,26,64,120.96190287329749
resnet_manual_script,sequential,numactl,1,1,27,64,124.43766696411667
resnet_manual_script,sequential,numactl,1,1,28,64,127.00520964241072
resnet_manual_script,sequential,numactl,1,1,29,64,129.15987616854295
resnet_manual_script,sequential,numactl,1,1,30,64,129.99070105649994
resnet_manual_script,sequential,numactl,1,1,31,64,130.46708076794982
resnet_manual_script,sequential,numactl,1,1,32,64,80.66579460506546
resnet_manual_script,sequential,numactl,1,1,33,64,130.7433801866694
resnet_manual_script,sequential,numactl,1,1,34,64,122.1915381286216
resnet_manual_script,sequential,numactl,1,1,35,64,142.44176570429377
resnet_manual_script,sequential,numactl,1,1,36,64,128.95647627739353
resnet_manual_script,sequential,numactl,1,1,1,128,10.061324748225239
resnet_manual_script,sequential,numactl,1,1,2,128,19.609750371976396
resnet_manual_script,sequential,numactl,1,1,3,128,28.288638952527307
resnet_manual_script,sequential,numactl,1,1,4,128,37.70524225516745
resnet_manual_script,sequential,numactl,1,1,5,128,45.05863777024246
resnet_manual_script,sequential,numactl,1,1,6,128,51.000225278898185
resnet_manual_script,sequential,numactl,1,1,7,128,58.64819618228142
resnet_manual_script,sequential,numactl,1,1,8,128,67.76044810503025
resnet_manual_script,sequential,numactl,1,1,9,128,72.11047913763605
resnet_manual_script,sequential,numactl,1,1,10,128,79.40357166397335
resnet_manual_script,sequential,numactl,1,1,11,128,82.46683063454006
resnet_manual_script,sequential,numactl,1,1,12,128,87.80147905659908
resnet_manual_script,sequential,numactl,1,1,13,128,89.24584777058217
resnet_manual_script,sequential,numactl,1,1,14,128,92.94975489424773
resnet_manual_script,sequential,numactl,1,1,15,128,95.28183633422493
resnet_manual_script,sequential,numactl,1,1,16,128,101.82645459598389
resnet_manual_script,sequential,numactl,1,1,17,128,108.36526869214282
resnet_manual_script,sequential,numactl,1,1,18,128,108.48369573339849
resnet_manual_script,sequential,numactl,1,1,19,128,108.08001357348347
resnet_manual_script,sequential,numactl,1,1,20,128,109.23876888937865
resnet_manual_script,sequential,numactl,1,1,21,128,110.57476914116755
resnet_manual_script,sequential,numactl,1,1,22,128,116.04382030165493
resnet_manual_script,sequential,numactl,1,1,23,128,116.09138688891285
resnet_manual_script,sequential,numactl,1,1,24,128,115.18229135662058
resnet_manual_script,sequential,numactl,1,1,25,128,121.2406709989778
resnet_manual_script,sequential,numactl,1,1,26,128,117.0471810319665
resnet_manual_script,sequential,numactl,1,1,27,128,119.55519774347012
resnet_manual_script,sequential,numactl,1,1,28,128,119.90873672647368
resnet_manual_script,sequential,numactl,1,1,29,128,121.75384710202441
resnet_manual_script,sequential,numactl,1,1,30,128,112.16074053556584
resnet_manual_script,sequential,numactl,1,1,31,128,116.73684632741262
resnet_manual_script,sequential,numactl,1,1,32,128,117.24773273453661
resnet_manual_script,sequential,numactl,1,1,33,128,128.22139435897216
resnet_manual_script,sequential,numactl,1,1,34,128,125.61378898649016
resnet_manual_script,sequential,numactl,1,1,35,128,114.4396664727192
resnet_manual_script,sequential,numactl,1,1,36,128,124.17818189036723
resnet_manual_script,sequential,numactl,1,1,1,256,9.669885780269885
resnet_manual_script,sequential,numactl,1,1,2,256,19.046281210126647
resnet_manual_script,sequential,numactl,1,1,3,256,28.03403660209133
resnet_manual_script,sequential,numactl,1,1,4,256,36.35705662012746
resnet_manual_script,sequential,numactl,1,1,5,256,43.364637602150985
resnet_manual_script,sequential,numactl,1,1,6,256,50.40729157534592
resnet_manual_script,sequential,numactl,1,1,7,256,56.46097004450933
resnet_manual_script,sequential,numactl,1,1,8,256,64.7373741932542
resnet_manual_script,sequential,numactl,1,1,9,256,70.54522373789699
resnet_manual_script,sequential,numactl,1,1,10,256,75.8833600799921
resnet_manual_script,sequential,numactl,1,1,11,256,80.18271795866568
resnet_manual_script,sequential,numactl,1,1,12,256,87.66021585562542
resnet_manual_script,sequential,numactl,1,1,13,256,87.95976829859171
resnet_manual_script,sequential,numactl,1,1,14,256,90.82742005299755
resnet_manual_script,sequential,numactl,1,1,15,256,94.23524449595824
resnet_manual_script,sequential,numactl,1,1,16,256,99.64183555037553
resnet_manual_script,sequential,numactl,1,1,17,256,102.48083272730571
resnet_manual_script,sequential,numactl,1,1,18,256,106.86606993407042
resnet_manual_script,sequential,numactl,1,1,19,256,104.98207659913398
resnet_manual_script,sequential,numactl,1,1,20,256,106.16176114756745
resnet_manual_script,sequential,numactl,1,1,21,256,109.4563864591815
resnet_manual_script,sequential,numactl,1,1,22,256,109.33356489387127
resnet_manual_script,sequential,numactl,1,1,23,256,109.62757130419295
resnet_manual_script,sequential,numactl,1,1,24,256,115.24318559929998
resnet_manual_script,sequential,numactl,1,1,25,256,113.55050889738263
resnet_manual_script,sequential,numactl,1,1,26,256,111.94169515650873
resnet_manual_script,sequential,numactl,1,1,27,256,114.15168592356346
resnet_manual_script,sequential,numactl,1,1,28,256,119.99792901904102
resnet_manual_script,sequential,numactl,1,1,29,256,118.08531635970137
resnet_manual_script,sequential,numactl,1,1,30,256,124.74142752799514
resnet_manual_script,sequential,numactl,1,1,31,256,124.23863197859555
resnet_manual_script,sequential,numactl,1,1,32,256,125.7270176307501
resnet_manual_script,sequential,numactl,1,1,33,256,121.98094576128364
resnet_manual_script,sequential,numactl,1,1,34,256,127.41155174818488
resnet_manual_script,sequential,numactl,1,1,35,256,121.52127248342299
resnet_manual_script,sequential,numactl,1,1,36,256,125.539313917479
resnet_manual_script,sequential,numactl,1,1,1,512,9.622826937171705
resnet_manual_script,sequential,numactl,1,1,2,512,18.86409601703436
resnet_manual_script,sequential,numactl,1,1,3,512,27.710264962009333
resnet_manual_script,sequential,numactl,1,1,4,512,36.16789882422365
resnet_manual_script,sequential,numactl,1,1,5,512,43.15187879939869
resnet_manual_script,sequential,numactl,1,1,6,512,49.75225401769277
resnet_manual_script,sequential,numactl,1,1,7,512,55.62861239790846
resnet_manual_script,sequential,numactl,1,1,8,512,64.731875957312
resnet_manual_script,sequential,numactl,1,1,9,512,69.99011586038374
resnet_manual_script,sequential,numactl,1,1,10,512,75.35901345692153
resnet_manual_script,sequential,numactl,1,1,11,512,80.2071387989567
resnet_manual_script,sequential,numactl,1,1,12,512,86.61248402411044
resnet_manual_script,sequential,numactl,1,1,13,512,86.42153126282001
resnet_manual_script,sequential,numactl,1,1,14,512,90.48313469966193
resnet_manual_script,sequential,numactl,1,1,15,512,93.96196908656945
resnet_manual_script,sequential,numactl,1,1,16,512,99.10437789951698
resnet_manual_script,sequential,numactl,1,1,17,512,102.48642144799793
resnet_manual_script,sequential,numactl,1,1,18,512,105.37389539323812
resnet_manual_script,sequential,numactl,1,1,19,512,105.71485555147403
resnet_manual_script,sequential,numactl,1,1,20,512,107.12449551026349
resnet_manual_script,sequential,numactl,1,1,21,512,108.93282358530931
resnet_manual_script,sequential,numactl,1,1,22,512,111.02824196791522
resnet_manual_script,sequential,numactl,1,1,23,512,111.94179702690602
resnet_manual_script,sequential,numactl,1,1,24,512,112.21356934872558
resnet_manual_script,sequential,numactl,1,1,25,512,116.42842355810146
resnet_manual_script,sequential,numactl,1,1,26,512,115.6301536930284
resnet_manual_script,sequential,numactl,1,1,27,512,119.3960173987697
resnet_manual_script,sequential,numactl,1,1,28,512,119.77801876744577
resnet_manual_script,sequential,numactl,1,1,29,512,122.1475618783879
resnet_manual_script,sequential,numactl,1,1,30,512,122.48179584743218
resnet_manual_script,sequential,numactl,1,1,31,512,122.18074551928753
resnet_manual_script,sequential,numactl,1,1,32,512,121.09753507727783
resnet_manual_script,sequential,numactl,1,1,33,512,124.41567534962962
resnet_manual_script,sequential,numactl,1,1,34,512,122.9136864629051
resnet_manual_script,sequential,numactl,1,1,35,512,119.06626882873655
resnet_manual_script,sequential,numactl,1,1,36,512,115.41113108951036
resnet_manual_script,sequential,numactl,1,1,1,1024,9.614347539609877
resnet_manual_script,sequential,numactl,1,1,2,1024,18.76683877624111
resnet_manual_script,sequential,numactl,1,1,3,1024,27.48706732139985
resnet_manual_script,sequential,numactl,1,1,4,1024,35.94139753463976
resnet_manual_script,sequential,numactl,1,1,5,1024,42.90279792126388
resnet_manual_script,sequential,numactl,1,1,6,1024,49.46959753195004
resnet_manual_script,sequential,numactl,1,1,7,1024,55.48712718423851
resnet_manual_script,sequential,numactl,1,1,8,1024,64.35374780375625
resnet_manual_script,sequential,numactl,1,1,9,1024,69.86021966736855
resnet_manual_script,sequential,numactl,1,1,10,1024,74.79291674358113
resnet_manual_script,sequential,numactl,1,1,11,1024,79.18574171493397
resnet_manual_script,sequential,numactl,1,1,12,1024,85.99496727436085
resnet_manual_script,sequential,numactl,1,1,13,1024,86.0429328377131
resnet_manual_script,sequential,numactl,1,1,14,1024,90.02833680014076
resnet_manual_script,sequential,numactl,1,1,15,1024,93.78134459186825
resnet_manual_script,sequential,numactl,1,1,16,1024,98.7202691428255
resnet_manual_script,sequential,numactl,1,1,17,1024,101.85645194745517
resnet_manual_script,sequential,numactl,1,1,18,1024,104.70257441246144
resnet_manual_script,sequential,numactl,1,1,19,1024,102.2716509895496
resnet_manual_script,sequential,numactl,1,1,20,1024,103.80512429367926
resnet_manual_script,sequential,numactl,1,1,21,1024,105.11727512233249
resnet_manual_script,sequential,numactl,1,1,22,1024,105.32026708762908
resnet_manual_script,sequential,numactl,1,1,23,1024,108.35506787901124
resnet_manual_script,sequential,numactl,1,1,24,1024,109.96686630431046
resnet_manual_script,sequential,numactl,1,1,25,1024,111.66387025075669
resnet_manual_script,sequential,numactl,1,1,26,1024,113.23443662576256
resnet_manual_script,sequential,numactl,1,1,27,1024,112.46559555945082
resnet_manual_script,sequential,numactl,1,1,28,1024,120.01528462471015
resnet_manual_script,sequential,numactl,1,1,29,1024,117.4384170058003
resnet_manual_script,sequential,numactl,1,1,30,1024,124.01784645885603
resnet_manual_script,sequential,numactl,1,1,31,1024,123.63392614331819
resnet_manual_script,sequential,numactl,1,1,32,1024,124.67660604629428
resnet_manual_script,sequential,numactl,1,1,33,1024,126.15581570620496
resnet_manual_script,sequential,numactl,1,1,34,1024,125.54582084385429
resnet_manual_script,sequential,numactl,1,1,35,1024,123.72690765414085
resnet_manual_script,sequential,numactl,1,1,36,1024,107.94984719954682
resnet_manual_script,sequential,omp,1,1,1,1,12.468718646899692
resnet_manual_script,sequential,omp,1,1,2,1,23.564987324475116
resnet_manual_script,sequential,omp,1,1,3,1,32.83361042736599
resnet_manual_script,sequential,omp,1,1,4,1,41.73394569384264
resnet_manual_script,sequential,omp,1,1,5,1,48.6178382386035
resnet_manual_script,sequential,omp,1,1,6,1,56.082326187020215
resnet_manual_script,sequential,omp,1,1,7,1,60.974584243697194
resnet_manual_script,sequential,omp,1,1,8,1,67.3771755783463
resnet_manual_script,sequential,omp,1,1,9,1,64.97984722820519
resnet_manual_script,sequential,omp,1,1,10,1,68.29475756124798
resnet_manual_script,sequential,omp,1,1,11,1,72.52545596356681
resnet_manual_script,sequential,omp,1,1,12,1,75.12707490771379
resnet_manual_script,sequential,omp,1,1,13,1,72.97880448836816
resnet_manual_script,sequential,omp,1,1,14,1,78.32137471779873
resnet_manual_script,sequential,omp,1,1,15,1,80.30683810510288
resnet_manual_script,sequential,omp,1,1,16,1,83.98816157374377
resnet_manual_script,sequential,omp,1,1,17,1,83.20025973897005
resnet_manual_script,sequential,omp,1,1,18,1,83.451355549608
resnet_manual_script,sequential,omp,1,1,19,1,76.41146163316535
resnet_manual_script,sequential,omp,1,1,20,1,78.9472201165957
resnet_manual_script,sequential,omp,1,1,21,1,78.73794489235532
resnet_manual_script,sequential,omp,1,1,22,1,80.04730636135177
resnet_manual_script,sequential,omp,1,1,23,1,80.11548620181982
resnet_manual_script,sequential,omp,1,1,24,1,80.86957972777286
