benchmark,topology,pinning,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,interleave,numactl,default,1,1,11,4,124.33137700878756
resnet_manual_script,interleave,numactl,default,1,1,12,4,127.63849167161699
resnet_manual_script,interleave,numactl,default,1,1,13,4,137.62751436405333
resnet_manual_script,interleave,numactl,default,1,1,14,4,139.0031167911822
resnet_manual_script,interleave,numactl,default,1,1,15,4,146.51690725743262
resnet_manual_script,interleave,numactl,default,1,1,16,4,154.99831443530468
resnet_manual_script,interleave,numactl,default,1,1,1,8,18.223877158778684
resnet_manual_script,interleave,numactl,default,1,1,2,8,35.636181412349416
resnet_manual_script,interleave,numactl,default,1,1,3,8,51.23767723073119
resnet_manual_script,interleave,numactl,default,1,1,4,8,68.86442595099963
resnet_manual_script,interleave,numactl,default,1,1,5,8,77.49624344783129
resnet_manual_script,interleave,numactl,default,1,1,6,8,93.98247363844033
resnet_manual_script,interleave,numactl,default,1,1,7,8,100.34469424093052
resnet_manual_script,interleave,numactl,default,1,1,8,8,118.57490666524181
resnet_manual_script,interleave,numactl,default,1,1,9,8,107.23524171862674
resnet_manual_script,interleave,numactl,default,1,1,10,8,124.97460620217575
resnet_manual_script,interleave,numactl,default,1,1,11,8,135.02408455564284
resnet_manual_script,interleave,numactl,default,1,1,12,8,144.5362100907971
resnet_manual_script,interleave,numactl,default,1,1,13,8,153.20735877441763
resnet_manual_script,interleave,numactl,default,1,1,14,8,158.41567613228756
resnet_manual_script,interleave,numactl,default,1,1,15,8,167.0784231085192
resnet_manual_script,interleave,numactl,default,1,1,16,8,177.48084179244782
resnet_manual_script,interleave,numactl,default,1,1,1,16,16.467271082338332
resnet_manual_script,interleave,numactl,default,1,1,2,16,30.885553465806364
resnet_manual_script,interleave,numactl,default,1,1,3,16,43.965520420979885
resnet_manual_script,interleave,numactl,default,1,1,4,16,60.17186923143589
resnet_manual_script,interleave,numactl,default,1,1,5,16,68.1733776258277
resnet_manual_script,interleave,numactl,default,1,1,6,16,80.26231668223923
resnet_manual_script,interleave,numactl,default,1,1,7,16,90.8563950281207
resnet_manual_script,interleave,numactl,default,1,1,8,16,103.30439659654787
resnet_manual_script,interleave,numactl,default,1,1,9,16,106.26571034319831
resnet_manual_script,interleave,numactl,default,1,1,10,16,109.00862929984962
resnet_manual_script,interleave,numactl,default,1,1,11,16,111.76446095804353
resnet_manual_script,interleave,numactl,default,1,1,12,16,125.91763302583122
resnet_manual_script,interleave,numactl,default,1,1,13,16,132.2353109913177
resnet_manual_script,interleave,numactl,default,1,1,14,16,132.5034410643555
resnet_manual_script,interleave,numactl,default,1,1,15,16,144.98785003615444
resnet_manual_script,interleave,numactl,default,1,1,16,16,151.7903944969371
resnet_manual_script,interleave,numactl,default,1,1,1,32,14.092389143387484
resnet_manual_script,interleave,numactl,default,1,1,2,32,26.808865131845177
resnet_manual_script,interleave,numactl,default,1,1,3,32,38.36086621046783
resnet_manual_script,interleave,numactl,default,1,1,4,32,51.86310248230798
resnet_manual_script,interleave,numactl,default,1,1,5,32,61.97993851382624
resnet_manual_script,interleave,numactl,default,1,1,6,32,67.60834166275588
resnet_manual_script,interleave,numactl,default,1,1,7,32,78.9041590851022
resnet_manual_script,interleave,numactl,default,1,1,8,32,85.63145529661337
resnet_manual_script,interleave,numactl,default,1,1,9,32,90.96419023404403
resnet_manual_script,interleave,numactl,default,1,1,10,32,93.53931061330285
resnet_manual_script,interleave,numactl,default,1,1,11,32,97.96387872300832
resnet_manual_script,interleave,numactl,default,1,1,12,32,106.54385087560298
resnet_manual_script,interleave,numactl,default,1,1,13,32,116.36927628512119
resnet_manual_script,interleave,numactl,default,1,1,14,32,122.71868883956847
resnet_manual_script,interleave,numactl,default,1,1,15,32,121.98965692807445
resnet_manual_script,interleave,numactl,default,1,1,16,32,122.65115396356435
resnet_manual_script,interleave,numactl,default,1,1,1,64,13.698481478555035
resnet_manual_script,interleave,numactl,default,1,1,2,64,24.883233915146846
resnet_manual_script,interleave,numactl,default,1,1,3,64,37.52070613000911
resnet_manual_script,interleave,numactl,default,1,1,4,64,47.0801463212944
resnet_manual_script,interleave,numactl,default,1,1,5,64,54.69286448138824
resnet_manual_script,interleave,numactl,default,1,1,6,64,65.36930753930696
resnet_manual_script,interleave,numactl,default,1,1,7,64,73.82862525416412
resnet_manual_script,interleave,numactl,default,1,1,8,64,82.93784026469396
resnet_manual_script,interleave,numactl,default,1,1,9,64,83.6397472456346
resnet_manual_script,interleave,numactl,default,1,1,10,64,86.3227088560336
resnet_manual_script,interleave,numactl,default,1,1,11,64,95.92438607186524
resnet_manual_script,interleave,numactl,default,1,1,12,64,102.03864330155558
resnet_manual_script,interleave,numactl,default,1,1,13,64,100.59289997875139
resnet_manual_script,interleave,numactl,default,1,1,14,64,108.14888935498902
resnet_manual_script,interleave,numactl,default,1,1,15,64,111.7484648149311
resnet_manual_script,interleave,numactl,default,1,1,16,64,118.45497915531593
resnet_manual_script,interleave,numactl,default,1,1,1,128,13.073416398123713
resnet_manual_script,interleave,numactl,default,1,1,2,128,24.580003812410183
resnet_manual_script,interleave,numactl,default,1,1,3,128,37.08151714379143
resnet_manual_script,interleave,numactl,default,1,1,4,128,46.40960841477875
resnet_manual_script,interleave,numactl,default,1,1,5,128,53.996907460499386
resnet_manual_script,interleave,numactl,default,1,1,6,128,61.65858494402509
resnet_manual_script,interleave,numactl,default,1,1,7,128,69.52667403366998
resnet_manual_script,interleave,numactl,default,1,1,8,128,79.9985065659259
resnet_manual_script,interleave,numactl,default,1,1,9,128,79.28560909105484
resnet_manual_script,interleave,numactl,default,1,1,10,128,84.40923066730001
resnet_manual_script,interleave,numactl,default,1,1,11,128,91.05653296199858
resnet_manual_script,interleave,numactl,default,1,1,12,128,98.17437904011041
resnet_manual_script,interleave,numactl,default,1,1,13,128,98.86596591295556
resnet_manual_script,interleave,numactl,default,1,1,14,128,106.2732170198714
resnet_manual_script,interleave,numactl,default,1,1,15,128,111.11015865784344
resnet_manual_script,interleave,numactl,default,1,1,16,128,111.0834549342499
resnet_manual_script,interleave,numactl,default,1,1,1,256,12.907845045661302
resnet_manual_script,interleave,numactl,default,1,1,2,256,24.381255256871196
resnet_manual_script,interleave,numactl,default,1,1,3,256,35.65808033817345
resnet_manual_script,interleave,numactl,default,1,1,4,256,46.17601363743579
resnet_manual_script,interleave,numactl,default,1,1,5,256,53.36234928880307
resnet_manual_script,interleave,numactl,default,1,1,6,256,61.338403484012225
resnet_manual_script,interleave,numactl,default,1,1,7,256,69.18566248552318
resnet_manual_script,interleave,numactl,default,1,1,8,256,78.55282848806088
resnet_manual_script,interleave,numactl,default,1,1,9,256,79.13530721213985
resnet_manual_script,interleave,numactl,default,1,1,10,256,85.4950571284614
resnet_manual_script,interleave,numactl,default,1,1,11,256,90.42319874636135
resnet_manual_script,interleave,numactl,default,1,1,12,256,96.98882795474702
resnet_manual_script,interleave,numactl,default,1,1,13,256,98.8852056291314
resnet_manual_script,interleave,numactl,default,1,1,14,256,106.00569123554128
resnet_manual_script,interleave,numactl,default,1,1,15,256,106.55766021152965
resnet_manual_script,interleave,numactl,default,1,1,16,256,114.77346191777146
resnet_manual_script,interleave,numactl,default,1,1,1,512,12.647879290458143
resnet_manual_script,interleave,numactl,default,1,1,2,512,24.018458570207397
resnet_manual_script,interleave,numactl,default,1,1,3,512,35.29285467972751
resnet_manual_script,interleave,numactl,default,1,1,4,512,45.71854734162322
resnet_manual_script,interleave,numactl,default,1,1,5,512,53.42146517982887
resnet_manual_script,interleave,numactl,default,1,1,6,512,60.93760892906276
resnet_manual_script,interleave,numactl,default,1,1,7,512,68.94559499592249
resnet_manual_script,interleave,numactl,default,1,1,8,512,79.63416040727958
resnet_manual_script,interleave,numactl,default,1,1,9,512,77.99179557189649
resnet_manual_script,interleave,numactl,default,1,1,10,512,83.3465722159991
resnet_manual_script,interleave,numactl,default,1,1,11,512,89.42466281461529
resnet_manual_script,interleave,numactl,default,1,1,12,512,97.18336853249009
resnet_manual_script,interleave,numactl,default,1,1,13,512,100.34985203745995
resnet_manual_script,interleave,numactl,default,1,1,14,512,105.53098477031708
resnet_manual_script,interleave,numactl,default,1,1,15,512,108.6061742341328
resnet_manual_script,interleave,numactl,default,1,1,16,512,113.22011187597671
resnet_manual_script,interleave,numactl,default,1,1,1,1024,12.619689768131787
resnet_manual_script,interleave,numactl,default,1,1,2,1024,23.8016915511356
resnet_manual_script,interleave,numactl,default,1,1,3,1024,34.8047433009491
resnet_manual_script,interleave,numactl,default,1,1,4,1024,45.198122607380384
resnet_manual_script,interleave,numactl,default,1,1,5,1024,52.66416171912468
resnet_manual_script,interleave,numactl,default,1,1,6,1024,60.52711852609313
resnet_manual_script,interleave,numactl,default,1,1,7,1024,67.41808776684474
resnet_manual_script,interleave,numactl,default,1,1,8,1024,78.82359898850935
resnet_manual_script,interleave,numactl,default,1,1,9,1024,77.80534390460801
resnet_manual_script,interleave,numactl,default,1,1,10,1024,84.26454501669497
resnet_manual_script,interleave,numactl,default,1,1,11,1024,87.34999172002826
resnet_manual_script,interleave,numactl,default,1,1,12,1024,97.82120446269278
resnet_manual_script,interleave,numactl,default,1,1,13,1024,101.70705519492455
resnet_manual_script,interleave,numactl,default,1,1,14,1024,105.1785235100169
resnet_manual_script,interleave,numactl,default,1,1,15,1024,108.62115154487846
resnet_manual_script,interleave,numactl,default,1,1,16,1024,114.68517341233226
