benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
bert_manual_none,sequential,numactl,torch,default,1,1,5,256,206.02127726922163
bert_manual_none,sequential,numactl,torch,default,1,1,6,256,243.02651729375697
bert_manual_none,sequential,numactl,torch,default,1,1,7,256,276.9214928622452
bert_manual_none,sequential,numactl,torch,default,1,1,8,256,309.26149805786173
bert_manual_none,sequential,numactl,torch,default,1,1,9,256,312.3894811623648
bert_manual_none,sequential,numactl,torch,default,1,1,10,256,343.4467619884464
bert_manual_none,sequential,numactl,torch,default,1,1,11,256,370.5716672697057
bert_manual_none,sequential,numactl,torch,default,1,1,12,256,391.3292678360238
bert_manual_none,sequential,numactl,torch,default,1,1,13,256,394.6646071833957
bert_manual_none,sequential,numactl,torch,default,1,1,14,256,412.47414633579814
bert_manual_none,sequential,numactl,torch,default,1,1,15,256,432.4891789138658
bert_manual_none,sequential,numactl,torch,default,1,1,16,256,457.164267949716
bert_manual_none,sequential,numactl,torch,default,1,1,1,512,44.97988786274909
bert_manual_none,sequential,numactl,torch,default,1,1,2,512,88.33232802809529
bert_manual_none,sequential,numactl,torch,default,1,1,3,512,133.60134422118983
bert_manual_none,sequential,numactl,torch,default,1,1,4,512,173.42434599180845
bert_manual_none,sequential,numactl,torch,default,1,1,5,512,215.29134610792977
bert_manual_none,sequential,numactl,torch,default,1,1,6,512,251.91642239614362
bert_manual_none,sequential,numactl,torch,default,1,1,7,512,286.3335166956381
bert_manual_none,sequential,numactl,torch,default,1,1,8,512,318.3229669077433
bert_manual_none,sequential,numactl,torch,default,1,1,9,512,331.8436484307555
bert_manual_none,sequential,numactl,torch,default,1,1,10,512,358.15959990051937
bert_manual_none,sequential,numactl,torch,default,1,1,11,512,383.13973172731033
bert_manual_none,sequential,numactl,torch,default,1,1,12,512,411.16560836532364
bert_manual_none,sequential,numactl,torch,default,1,1,13,512,408.3921027518139
bert_manual_none,sequential,numactl,torch,default,1,1,14,512,434.52281971526156
bert_manual_none,sequential,numactl,torch,default,1,1,15,512,448.69169495298377
bert_manual_none,sequential,numactl,torch,default,1,1,16,512,467.1118718627028
bert_manual_none,sequential,numactl,torch,default,1,1,1,1024,37.12489238121561
bert_manual_none,sequential,numactl,torch,default,1,1,2,1024,69.65050116842973
bert_manual_none,sequential,numactl,torch,default,1,1,3,1024,105.02322291375955
bert_manual_none,sequential,numactl,torch,default,1,1,4,1024,135.23816239618844
bert_manual_none,sequential,numactl,torch,default,1,1,5,1024,167.60811731286827
bert_manual_none,sequential,numactl,torch,default,1,1,6,1024,193.02921441528034
bert_manual_none,sequential,numactl,torch,default,1,1,7,1024,220.77570207455284
bert_manual_none,sequential,numactl,torch,default,1,1,8,1024,243.43943916783246
bert_manual_none,sequential,numactl,torch,default,1,1,9,1024,258.395180224036
bert_manual_none,sequential,numactl,torch,default,1,1,10,1024,277.04514713855554
