benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
inception_manual_script,1,5,1,23.33260141313076,23.605090002529323,36.36631090193987
inception_manual_script,1,6,1,21.300143096596003,21.578204855322838,31.76028188318014
inception_manual_script,1,7,1,19.256780855357647,19.591444451361895,30.991965904831886
inception_manual_script,1,8,1,17.821197863668203,18.076544161885977,33.59435871243477
inception_manual_script,1,9,1,17.512122169137,17.71771610248834,27.189818676561117
inception_manual_script,1,10,1,16.773061826825142,17.100748694501817,23.939500097185373
inception_manual_script,1,11,1,16.245197039097548,16.442995062097907,21.36344974860549
inception_manual_script,1,12,1,15.443189069628716,15.89899759273976,22.845174185931683
inception_manual_script,1,13,1,16.78478717803955,16.913377111777663,22.05995609983802
inception_manual_script,1,14,1,16.652106773108244,16.977675394155085,29.479343444108963
inception_manual_script,1,15,1,16.519354190677404,16.6676165163517,21.450179629027843
inception_manual_script,1,16,1,16.55424991622567,16.863256762735546,24.19355697929859
inception_manual_script,1,17,1,16.989426221698523,17.12138239759952,21.11470978707075
inception_manual_script,1,18,1,17.25317584350705,17.549528889358044,22.78677374124527
inception_manual_script,1,1,8,596.7617989517748,604.1697226604447,613.8215190730989
inception_manual_script,1,2,8,289.1859719529748,293.5256954282522,327.97222724184394
inception_manual_script,1,3,8,197.48868513852358,199.03882955666631,222.17449406161904
inception_manual_script,1,4,8,150.25034314021468,151.61886239424348,171.13154381513596
inception_manual_script,1,5,8,123.99440817534924,124.8190630832687,145.5879039131105
inception_manual_script,1,6,8,105.84349278360605,107.80848145484924,126.49017386138439
inception_manual_script,1,7,8,93.1999352760613,94.54007307998836,114.68069395050406
inception_manual_script,1,8,8,81.3505919650197,83.33258518017828,106.4440868794918
inception_manual_script,1,9,8,75.05355728790164,76.73460365273058,98.37103402242064
inception_manual_script,1,10,8,74.93657525628805,75.98419333808124,90.9861302934587
inception_manual_script,1,11,8,64.5965919829905,65.763208582066,87.27479819208384
inception_manual_script,1,12,8,60.24036277085543,61.60003596916795,86.59328613430262
inception_manual_script,1,13,8,60.613112058490515,62.21735255792737,82.81410578638315
inception_manual_script,1,14,8,57.02093197032809,58.134167939424515,73.90481187030673
inception_manual_script,1,15,8,54.545077960938215,55.41342228651047,80.84945008158684
inception_manual_script,1,16,8,51.522728987038136,52.2719115531072,69.4347657263279
inception_manual_script,1,17,8,50.31354120001197,51.53791859280318,75.97481086850166
inception_manual_script,1,18,8,48.84972795844078,50.20217366050929,71.64412597194314
inception_manual_script,1,1,16,1187.5021872110665,1189.9014130840078,1238.551096059382
inception_manual_script,1,2,16,597.8819369338453,605.111258495599,640.4831558465958
inception_manual_script,1,3,16,404.34063831344247,407.7438814332709,437.2608680278063
inception_manual_script,1,4,16,306.5191530622542,308.9775361819193,335.28693579137325
inception_manual_script,1,5,16,250.20123505964875,254.62268114089963,275.25271102786064
inception_manual_script,1,6,16,213.03051803261042,217.04526367597282,242.02495627105236
inception_manual_script,1,7,16,185.34572469070554,188.813159824349,205.63429594039917
inception_manual_script,1,8,16,162.0859899558127,165.20478386431932,186.73497717827559
inception_manual_script,1,9,16,147.458182182163,149.64121669530869,170.95665726810694
inception_manual_script,1,10,16,135.05562115460634,137.66820517368615,157.83522184938192
inception_manual_script,1,11,16,125.34197978675365,127.77820791583508,148.30983895808458
inception_manual_script,1,12,16,117.00289091095328,119.47494620922953,141.9625706039369
inception_manual_script,1,13,16,115.82796694710851,118.2113873725757,142.11126370355487
inception_manual_script,1,14,16,109.05612306669354,110.83545399829745,132.3245270177722
inception_manual_script,1,15,16,103.52147184312344,105.6751512689516,132.12616415694356
inception_manual_script,1,16,16,97.5659117102623,99.37098234891891,125.99362805485725
inception_manual_script,1,17,16,94.82366731390357,96.7136761546135,124.12565806880593
inception_manual_script,1,18,16,91.00051689893007,92.4288346990943,113.81635582074523
inception_manual_script,1,1,32,2559.074942022562,2562.455940521322,2576.2913622893393
inception_manual_script,1,2,32,1322.6741128601134,1344.033733131364,1374.2526839487255
inception_manual_script,1,3,32,884.3040079809725,902.4358285451308,928.2323666848242
inception_manual_script,1,4,32,662.1367959305644,679.9283705605194,698.6512970179319
inception_manual_script,1,5,32,527.3312130011618,552.4142190162092,572.6513951085508
inception_manual_script,1,6,32,447.17223197221756,457.06849039066583,480.2739806473255
inception_manual_script,1,7,32,413.5667788796127,423.6175008164719,441.04540860280395
inception_manual_script,1,8,32,364.868326112628,369.72801100462675,387.5823179259896
inception_manual_script,1,9,32,305.12042809277773,308.67485826835036,328.8880600593984
inception_manual_script,1,10,32,296.24932911247015,300.6778767425567,323.80821416154504
inception_manual_script,1,11,32,273.68458500131965,285.3182702185586,308.901634067297
inception_manual_script,1,12,32,242.4634238705039,246.86404697131366,263.37538100779057
inception_manual_script,1,13,32,242.5712998956442,248.2552493084222,273.82865315303206
inception_manual_script,1,14,32,240.909768268466,247.36959346104413,267.3300211317837
inception_manual_script,1,15,32,229.25497079268098,232.64327719341964,258.3792498335242
inception_manual_script,1,16,32,217.53701800480485,225.1561548281461,249.25589514896274
inception_manual_script,1,17,32,205.58815961703658,212.34044275712222,241.33974313735962
inception_manual_script,1,18,32,188.67427110671997,194.88248937297612,223.2955968938768
