benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
resnet_manual_none,2,16,1,22.123025031760335,22.31837916886434,27.95945410616696
resnet_manual_none,2,17,1,23.4425850212574,25.274078545626253,31.85021597892046
resnet_manual_none,2,18,1,23.79471599124372,37.11664099711925,63.809368992224336
resnet_manual_none,2,19,1,92.31996303424239,106.81932902196422,124.39412693493068
resnet_manual_none,3,1,1,119.99899405054748,140.99491712171584,168.61922503449023
resnet_manual_none,3,2,1,69.14899405092001,69.82123382389545,92.13722287677228
resnet_manual_none,3,3,1,49.94841595180333,50.39127324940637,67.63574900105596
resnet_manual_none,3,4,1,39.77649798616767,40.34019086975604,52.98912199214101
resnet_manual_none,3,5,1,34.40007986500859,34.7274574637413,45.175686944276094
resnet_manual_none,3,6,1,30.513358069583774,30.691994461230934,41.11354099586606
resnet_manual_none,3,7,1,28.120502829551697,28.41319209197536,37.09659818559885
resnet_manual_none,3,8,1,26.034286944195628,28.94268080824986,33.297527115792036
resnet_manual_none,3,9,1,26.03540592826903,26.26498281257227,32.38098183646798
resnet_manual_none,3,10,1,24.981281021609902,25.21163780009374,31.77720308303833
resnet_manual_none,3,11,1,23.924494860693812,25.070011771749705,30.40062403306365
resnet_manual_none,3,12,1,23.345465073361993,23.606598668266088,30.45457904227078
resnet_manual_none,3,13,1,24.024239042773843,24.258423964492977,30.21200397051871
resnet_manual_none,3,14,1,23.217278998345137,23.47155640600249,29.047204880043864
resnet_manual_none,3,15,1,23.29968591220677,23.522513643838465,29.078623047098517
resnet_manual_none,3,16,1,22.155832033604383,22.365907586645335,28.06239016354084
resnet_manual_none,3,17,1,33.589237136766315,35.8615546557121,38.382016122341156
resnet_manual_none,3,18,1,39.181385887786746,49.997650906443596,75.74717095121741
resnet_manual_none,3,19,1,92.84918289631605,107.85130611620843,123.48311115056276
resnet_manual_none,4,1,1,119.96444989927113,146.77771739196032,170.3763110563159
resnet_manual_none,4,2,1,69.20002191327512,70.00730648171157,92.20221894793212
resnet_manual_none,4,3,1,50.136239966377616,50.52623123861849,68.9352999906987
resnet_manual_none,4,4,1,39.72404892556369,40.02376810181886,54.07370999455452
resnet_manual_none,4,5,1,34.419269068166614,34.78837162954733,46.548365149647
resnet_manual_none,4,6,1,30.588765162974596,32.202753983438015,41.04901314713061
resnet_manual_none,4,7,1,27.85743004642427,29.213651060126722,36.20713506825268
resnet_manual_none,4,8,1,25.779689894989133,26.05383577523753,35.45648907311261
resnet_manual_none,4,9,1,26.330678956583142,26.526439806912094,34.31137907318771
resnet_manual_none,4,10,1,24.883714970201254,25.249445519875735,31.606246950104833
resnet_manual_none,4,11,1,23.751458851620555,24.10689048934728,30.10901086963713
resnet_manual_none,4,12,1,23.026970913633704,23.525227343197912,29.1326348669827
resnet_manual_none,4,13,1,23.99905095808208,24.203778102528304,30.393851920962334
resnet_manual_none,4,14,1,29.85167410224676,33.04119044682011,35.768317990005016
resnet_manual_none,4,15,1,23.118529934436083,23.343601028900594,28.76790100708604
resnet_manual_none,4,16,1,22.08846900612116,22.300131630618125,27.710144175216556
resnet_manual_none,4,17,1,23.75964494422078,25.591017266269773,35.954331047832966
resnet_manual_none,4,18,1,27.71433792077005,38.517877934500575,51.83221399784088
resnet_manual_none,4,19,1,109.64680509641767,123.21645522257313,137.8317978233099
resnet_manual_none,5,1,1,119.25254296511412,121.10533680999652,166.73302301205695
resnet_manual_none,5,2,1,68.61364794895053,69.15503260912374,91.55662800185382
resnet_manual_none,5,3,1,49.74679695442319,50.17732306616381,67.4168358091265
resnet_manual_none,5,4,1,39.72938098013401,40.1644134754315,53.18028898909688
resnet_manual_none,5,5,1,34.48143391869962,34.75413559237495,46.34190397337079
resnet_manual_none,5,6,1,30.531135853379965,30.871027724351734,40.21038510836661
resnet_manual_none,5,7,1,28.16400001756847,28.59963577473536,36.99426096864045
resnet_manual_none,5,8,1,25.791164953261614,25.990058514289558,34.289499977603555
resnet_manual_none,5,9,1,26.366024976596236,27.163773651700467,33.9538159314543
resnet_manual_none,5,10,1,24.86928505823016,25.12026713695377,31.63999691605568
resnet_manual_none,5,11,1,23.99450307711959,25.704971668310463,31.22204286046326
resnet_manual_none,5,12,1,23.11337599530816,23.9978067856282,29.919674852862954
resnet_manual_none,5,13,1,23.93217897042632,24.130349208135158,30.196066945791245
resnet_manual_none,5,14,1,23.22644810192287,23.414510800503194,29.905101051554084
resnet_manual_none,5,15,1,23.117056116461754,23.283228466752917,29.070750111714005
resnet_manual_none,5,16,1,22.0094108954072,22.215677024796605,27.35259593464434
resnet_manual_none,5,17,1,22.923995042219758,25.117497062310576,27.91148889809847
resnet_manual_none,5,18,1,25.131477043032646,38.95983827766031,99.81366596184671
resnet_manual_none,5,19,1,92.0323389582336,107.20425331965089,131.5050709526986
resnet_manual_none,6,1,1,120.64046692103148,149.63719772174954,171.9294860959053
resnet_manual_none,6,2,1,69.11002611741424,69.78978333063424,92.5843920558691
resnet_manual_none,6,3,1,49.80587610043585,50.23723301012069,67.54339206963778
resnet_manual_none,6,4,1,39.764419896528125,40.13842627638951,53.64620708860457
resnet_manual_none,6,5,1,34.44323083385825,34.68093747738749,45.53385591134429
resnet_manual_none,6,6,1,30.554326018318534,30.804919400252402,41.38120193965733
resnet_manual_none,6,7,1,28.124480973929167,28.349309617187828,37.26415801793337
resnet_manual_none,6,8,1,25.95754899084568,27.325507272034883,34.00904196314514
resnet_manual_none,6,9,1,26.349907042458653,26.70168852666393,34.59155303426087
resnet_manual_none,6,10,1,25.0509490724653,25.34055087249726,32.5261268299073
resnet_manual_none,6,11,1,23.905697977170348,24.15905684698373,30.447897035628557
resnet_manual_none,6,12,1,23.28462596051395,23.79086615750566,29.509253799915314
resnet_manual_none,6,13,1,23.8767780829221,24.06776966061443,30.09482496418059
resnet_manual_none,6,14,1,23.202503100037575,23.396722411271185,29.745129169896245
resnet_manual_none,6,15,1,23.26402091421187,23.553605782799423,29.42202310077846
resnet_manual_none,6,16,1,22.11241307668388,22.359923182521015,28.353569097816944
resnet_manual_none,6,17,1,23.185851983726025,25.3788322978653,30.890068970620632
resnet_manual_none,6,18,1,23.693701019510627,37.637158245779574,63.799276016652584
resnet_manual_none,6,19,1,95.79424397088587,107.894035668578,127.32665985822678
resnet_manual_none,7,1,1,120.26692414656281,134.57641154993325,168.3263040613383
resnet_manual_none,7,2,1,68.78648092970252,69.87057510297745,91.36845893226564
resnet_manual_none,7,3,1,49.6441840659827,50.01458810409531,65.50614512525499
resnet_manual_none,7,4,1,39.96351407840848,40.42710683308542,52.681891014799476
resnet_manual_none,7,5,1,34.173209918662906,34.42946534603834,45.77145702205598
resnet_manual_none,7,6,1,30.426352052018046,30.740521657280624,40.434704162180424
resnet_manual_none,7,7,1,27.922617038711905,28.14492429839447,37.3700640629977
resnet_manual_none,7,8,1,25.84456210024655,26.043380862101912,34.76624586619437
resnet_manual_none,7,9,1,26.13784815184772,26.746968945953995,34.00249290280044
resnet_manual_none,7,10,1,25.00320691615343,25.261806189082563,31.7404440138489
resnet_manual_none,7,11,1,23.88827013783157,24.110084613785148,29.993786942213774
resnet_manual_none,7,12,1,34.19986995868385,34.43748943274841,35.566039150580764
resnet_manual_none,7,13,1,23.952641058713198,24.25723860040307,31.279964838176966
resnet_manual_none,7,14,1,23.15457398071885,23.358697972726077,29.33003008365631
resnet_manual_none,7,15,1,23.030053824186325,23.24489173013717,28.997633839026093
resnet_manual_none,7,16,1,22.201522020623088,22.485234597697854,27.806035010144114
resnet_manual_none,7,17,1,23.75564188696444,25.385197692085057,31.1775179579854
resnet_manual_none,7,18,1,23.710070876404643,36.2754340772517,123.71391104534268
resnet_manual_none,7,19,1,95.56716913357377,108.41022099833935,127.75060813874006
resnet_manual_none,8,1,1,119.95442095212638,128.34280997980386,154.99540697783232
resnet_manual_none,8,2,1,69.3325640168041,70.11527544120327,94.02422118000686
resnet_manual_none,8,3,1,49.94010296650231,50.34688895335421,68.1733179371804
resnet_manual_none,8,4,1,39.79002102278173,40.07884739898145,53.64696308970451
resnet_manual_none,8,5,1,34.30630196817219,37.18400285579264,46.24765389598906
resnet_manual_none,8,6,1,30.224535148590803,30.490286813583225,40.49422079697251
resnet_manual_none,8,7,1,28.167626122012734,28.4517655428499,37.60345699265599
resnet_manual_none,8,8,1,25.871526915580034,26.157143535092473,34.81498593464494
resnet_manual_none,8,9,1,26.242181891575456,26.55463534174487,33.39130408130586
resnet_manual_none,8,10,1,25.10640793479979,25.398433615919203,32.188464887440205
resnet_manual_none,8,11,1,23.70020980015397,23.981644266750664,30.867421999573708
resnet_manual_none,8,12,1,23.297485196962953,23.614439743105322,30.553240096196532
resnet_manual_none,8,13,1,24.047252954915166,24.213700429536402,30.10899410583079
resnet_manual_none,8,14,1,23.47365696914494,23.65857027238235,29.751325026154518
resnet_manual_none,8,15,1,23.253080900758505,23.4764774562791,29.304001946002245
resnet_manual_none,8,16,1,21.959227975457907,22.200383306480944,26.934086112305522
resnet_manual_none,8,17,1,22.95627212151885,25.476283812895417,32.16842282563448
resnet_manual_none,8,18,1,27.196156093850732,39.837056861724705,95.71429993957281
resnet_manual_none,8,19,1,88.1765061058104,107.20887956907973,127.45545990765095
resnet_manual_none,9,1,1,119.13146590813994,138.20508391829208,164.2097202129662
resnet_manual_none,9,2,1,68.50941898301244,69.29856652859598,90.71237104944885
resnet_manual_none,9,3,1,50.02744705416262,53.50595582043752,66.41428102739155
resnet_manual_none,9,4,1,39.60021794773638,39.96726089157164,53.0417391564697
resnet_manual_none,9,5,1,34.31598306633532,34.601314866449684,47.09546989761293
resnet_manual_none,9,6,1,30.636679148301482,31.07867366168648,41.54328186996281
resnet_manual_none,9,7,1,28.19592203013599,28.403612403199077,37.721893982961774
resnet_manual_none,9,8,1,25.84383194334805,26.176151742693037,33.95071183331311
resnet_manual_none,9,9,1,26.165348012000322,26.403232445009053,34.316807985305786
resnet_manual_none,9,10,1,25.03211493603885,25.99241513060406,31.681037973612547
resnet_manual_none,9,11,1,23.82569690234959,24.05719432979822,31.244602985680103
resnet_manual_none,9,12,1,23.104136111214757,23.360906704328954,30.086650047451258
resnet_manual_none,9,13,1,23.943605134263635,24.161292316857725,30.388338025659323
resnet_manual_none,9,14,1,23.282738868147135,23.482619996648282,29.608318116515875
resnet_manual_none,9,15,1,23.214336950331926,23.433109757024795,29.129288159310818
resnet_manual_none,9,16,1,22.2441831137985,22.419883178081363,27.184140169993043
resnet_manual_none,9,17,1,23.68838689289987,25.157657996751368,34.66680902056396
resnet_manual_none,9,18,1,26.758317835628986,36.43262084107846,91.74606506712735
resnet_manual_none,9,19,1,95.30190005898476,107.52547288080677,127.47920514084399
resnet_manual_none,10,1,1,120.34861603751779,129.00238345377147,160.1980768609792
resnet_manual_none,10,2,1,68.99293302558362,69.69874402973801,90.44927405193448
resnet_manual_none,10,3,1,49.88617589697242,50.33420474734157,67.79742613434792
resnet_manual_none,10,4,1,39.80788798071444,41.068236976861954,52.054896019399166
resnet_manual_none,10,5,1,34.66518106870353,34.92083230288699,46.93241510540247
resnet_manual_none,10,6,1,30.48506285995245,30.729616086464375,40.774389170110226
resnet_manual_none,10,7,1,28.300935868173838,28.58645484317094,38.09922095388174
resnet_manual_none,10,8,1,25.805860990658402,26.050176878925413,34.33031402528286
resnet_manual_none,10,9,1,26.094970991834998,26.579626069869846,33.46367506310344
resnet_manual_none,10,10,1,25.077137863263488,25.28849736554548,31.77633578889072
resnet_manual_none,10,11,1,24.000236066058278,24.228777470998466,31.3198568765074
resnet_manual_none,10,12,1,23.148199077695608,23.449744146782905,28.992136009037495
resnet_manual_none,10,13,1,23.985509062185884,24.17138140182942,30.848804861307144
resnet_manual_none,10,14,1,23.268558084964752,23.50634535541758,29.46981997229159
resnet_manual_none,10,15,1,23.071072064340115,23.318728518206626,28.73984887264669
resnet_manual_none,10,16,1,21.92226005718112,22.169998879544437,27.39313105121255
resnet_manual_none,10,17,1,23.688454879447818,25.436553310137242,32.096631126478314
resnet_manual_none,10,18,1,27.72088418714702,39.194286486599594,99.74368219263852
resnet_manual_none,10,19,1,88.58316787518561,107.41186502156779,126.70592218637466
resnet_manual_none,11,1,1,120.30916707590222,148.17849305924028,172.66680905595422
resnet_manual_none,11,2,1,68.74448992311954,69.35421907575801,91.34664386510849
resnet_manual_none,11,3,1,49.79880410246551,50.23619242710993,67.66725610941648
resnet_manual_none,11,4,1,39.48809485882521,39.91752993082628,52.67561809159815
resnet_manual_none,11,5,1,34.33082508854568,34.62040702346712,46.19433498010039
resnet_manual_none,11,6,1,30.61690810136497,30.863973053637892,41.611145017668605
resnet_manual_none,11,7,1,28.012242168188095,28.20201271912083,37.33923705294728
resnet_manual_none,11,8,1,25.732857873663306,26.028787195682526,33.888980047777295
resnet_manual_none,11,9,1,26.15021588280797,26.340256452094764,34.44509604014456
resnet_manual_none,11,10,1,24.847625056281686,25.147805782034993,31.64451802149415
resnet_manual_none,11,11,1,24.019639939069748,24.25096509512514,31.76842420361936
resnet_manual_none,11,12,1,23.233023937791586,23.509195481892675,30.392840038985014
resnet_manual_none,11,13,1,24.056115886196494,24.266264089383185,30.105830868706107
resnet_manual_none,11,14,1,23.34413700737059,23.58166970545426,29.136032098904252
resnet_manual_none,11,15,1,22.91725599206984,23.132100726943463,29.276956105604768
resnet_manual_none,11,16,1,21.97360899299383,22.19018683768809,27.415263932198286
