benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
inception_manual_script,sequential,numactl,1,1,16,8,54.84876409173012,56.066374108195305,76.16984471678734,0.0
inception_manual_script,sequential,numactl,1,1,16,16,95.68887948989868,96.3728966191411,118.561752140522,0.0
inception_manual_script,sequential,numactl,1,1,16,32,212.2594267129898,213.7284216657281,236.83496564626694,0.0
inception_manual_script,sequential,numactl,7,1,1,2,147.81920611858368,148.7611922249198,151.55134722590446,0.0
inception_manual_script,sequential,numactl,8,1,1,2,148.1403447687626,148.85946314781904,151.64657682180405,0.0
inception_manual_script,sequential,numactl,16,1,1,2,148.30301329493523,148.99143498390913,151.55193209648132,0.0
inception_manual_script,sequential,numactl,12,1,1,2,148.15710484981537,149.07830528914928,151.59932896494865,0.0
inception_manual_script,sequential,numactl,3,1,1,2,148.1449194252491,149.0568831562996,151.0772854089737,0.0
inception_manual_script,sequential,numactl,15,1,1,2,148.51027727127075,149.19779375195503,151.90686285495758,0.0
inception_manual_script,sequential,numactl,9,1,1,2,148.65082874894142,149.42153062671423,151.9109196960926,0.0
inception_manual_script,sequential,numactl,13,1,1,2,148.65392446517944,149.42233741283417,152.024794369936,0.0
inception_manual_script,sequential,numactl,14,1,1,2,148.59136566519737,149.33840319514275,151.40336379408836,0.0
inception_manual_script,sequential,numactl,11,1,1,2,148.01175519824028,149.1517449170351,151.6752429306507,0.0
inception_manual_script,sequential,numactl,10,1,1,2,148.78292754292488,149.74464748054743,152.53721177577972,0.0
inception_manual_script,sequential,numactl,1,1,16,64,461.6222120821476,474.36701223254204,507.3177069425583,0.0
inception_manual_script,sequential,numactl,1,1,16,128,1129.0623731911182,1139.1478518396616,1176.1600375175476,0.0
inception_manual_script,sequential,numactl,8,1,1,8,614.9707734584808,618.5550655797124,621.891625225544,0.0
inception_manual_script,sequential,numactl,13,1,1,8,616.4849512279034,619.1840203478932,622.2831420600414,0.0
inception_manual_script,sequential,numactl,15,1,1,8,616.1383725702763,618.9566012844443,621.7289790511131,0.0
