benchmark,topology,pinning,ht,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,true,default,1,1,6,32,32.5813844693291
resnet_manual_script,sequential,numactl,true,default,1,1,7,32,37.980248961008435
resnet_manual_script,sequential,numactl,true,default,1,1,8,32,45.68083220648158
resnet_manual_script,sequential,numactl,true,default,1,1,9,32,46.94250288731401
resnet_manual_script,sequential,numactl,true,default,1,1,10,32,51.8045897105327
resnet_manual_script,sequential,numactl,true,default,1,1,11,32,57.227860126925655
resnet_manual_script,sequential,numactl,true,default,1,1,12,32,63.25196607691926
resnet_manual_script,sequential,numactl,true,default,1,1,13,32,66.3724585482252
resnet_manual_script,sequential,numactl,true,default,1,1,14,32,67.37835497260475
resnet_manual_script,sequential,numactl,true,default,1,1,15,32,71.01516724824442
resnet_manual_script,sequential,numactl,true,default,1,1,16,32,75.44064603514751
resnet_manual_script,sequential,numactl,true,default,1,1,17,32,76.70051571513513
resnet_manual_script,sequential,numactl,true,default,1,1,18,32,78.46310684682207
resnet_manual_script,sequential,numactl,true,default,1,1,19,32,82.18184795226593
resnet_manual_script,sequential,numactl,true,default,1,1,20,32,88.38141210798791
resnet_manual_script,sequential,numactl,true,default,1,1,21,32,85.91740436401406
resnet_manual_script,sequential,numactl,true,default,1,1,22,32,92.04820661032151
resnet_manual_script,sequential,numactl,true,default,1,1,23,32,91.20663503490226
resnet_manual_script,sequential,numactl,true,default,1,1,24,32,99.16084593083829
resnet_manual_script,sequential,numactl,true,default,1,1,25,32,91.0638987452938
resnet_manual_script,sequential,numactl,true,default,1,1,26,32,93.935598468231
resnet_manual_script,sequential,numactl,true,default,1,1,27,32,96.18334284817703
resnet_manual_script,sequential,numactl,true,default,1,1,28,32,102.28989952851342
resnet_manual_script,sequential,numactl,true,default,1,1,29,32,99.49061326776625
resnet_manual_script,sequential,numactl,true,default,1,1,30,32,107.20037713715071
resnet_manual_script,sequential,numactl,true,default,1,1,31,32,103.77235571569662
resnet_manual_script,sequential,numactl,true,default,1,1,32,32,112.83071335317844
resnet_manual_script,sequential,numactl,true,default,1,1,1,64,10.810823250544042
resnet_manual_script,sequential,numactl,true,default,1,1,2,64,11.596130088274359
resnet_manual_script,sequential,numactl,true,default,1,1,3,64,17.331685795424615
resnet_manual_script,sequential,numactl,true,default,1,1,4,64,22.023952809384944
resnet_manual_script,sequential,numactl,true,default,1,1,5,64,26.77141616395686
resnet_manual_script,sequential,numactl,true,default,1,1,6,64,31.463179821240807
resnet_manual_script,sequential,numactl,true,default,1,1,7,64,36.635501253492386
resnet_manual_script,sequential,numactl,true,default,1,1,8,64,41.44051941930618
resnet_manual_script,sequential,numactl,true,default,1,1,9,64,46.107611791556025
resnet_manual_script,sequential,numactl,true,default,1,1,10,64,48.77329437259346
resnet_manual_script,sequential,numactl,true,default,1,1,11,64,54.39998721857858
resnet_manual_script,sequential,numactl,true,default,1,1,12,64,58.01875224061535
resnet_manual_script,sequential,numactl,true,default,1,1,13,64,60.98303820015291
resnet_manual_script,sequential,numactl,true,default,1,1,14,64,66.02156922943851
resnet_manual_script,sequential,numactl,true,default,1,1,15,64,68.82440841312918
resnet_manual_script,sequential,numactl,true,default,1,1,16,64,74.2533539793722
resnet_manual_script,sequential,numactl,true,default,1,1,17,64,71.20078209204995
resnet_manual_script,sequential,numactl,true,default,1,1,18,64,74.708334464885
resnet_manual_script,sequential,numactl,true,default,1,1,19,64,78.75087296181125
resnet_manual_script,sequential,numactl,true,default,1,1,20,64,80.36874399036398
resnet_manual_script,sequential,numactl,true,default,1,1,21,64,83.03096254202222
resnet_manual_script,sequential,numactl,true,default,1,1,22,64,85.28993835512662
resnet_manual_script,sequential,numactl,true,default,1,1,23,64,88.83271246459852
resnet_manual_script,sequential,numactl,true,default,1,1,24,64,90.1589224613445
resnet_manual_script,sequential,numactl,true,default,1,1,25,64,87.11080395625898
resnet_manual_script,sequential,numactl,true,default,1,1,26,64,89.99167336435548
resnet_manual_script,sequential,numactl,true,default,1,1,27,64,91.42619429134089
resnet_manual_script,sequential,numactl,true,default,1,1,28,64,97.3878666695979
resnet_manual_script,sequential,numactl,true,default,1,1,29,64,95.66164634773216
resnet_manual_script,sequential,numactl,true,default,1,1,30,64,96.56496668287673
resnet_manual_script,sequential,numactl,true,default,1,1,31,64,102.64251581565868
resnet_manual_script,sequential,numactl,true,default,1,1,32,64,104.9689118758265
resnet_manual_script,sequential,numactl,true,default,1,1,1,128,10.448242228183128
resnet_manual_script,sequential,numactl,true,default,1,1,2,128,11.31878185393146
resnet_manual_script,sequential,numactl,true,default,1,1,3,128,17.28919601190231
resnet_manual_script,sequential,numactl,true,default,1,1,4,128,21.905038510216055
resnet_manual_script,sequential,numactl,true,default,1,1,5,128,26.75858948648748
resnet_manual_script,sequential,numactl,true,default,1,1,6,128,31.44322610353511
resnet_manual_script,sequential,numactl,true,default,1,1,7,128,35.72028046467569
resnet_manual_script,sequential,numactl,true,default,1,1,8,128,41.395411961801585
resnet_manual_script,sequential,numactl,true,default,1,1,9,128,44.96596626008785
resnet_manual_script,sequential,numactl,true,default,1,1,10,128,48.65029931893553
resnet_manual_script,sequential,numactl,true,default,1,1,11,128,52.95376029917739
resnet_manual_script,sequential,numactl,true,default,1,1,12,128,57.50184839759633
resnet_manual_script,sequential,numactl,true,default,1,1,13,128,60.635780446620274
resnet_manual_script,sequential,numactl,true,default,1,1,14,128,64.15837829884613
resnet_manual_script,sequential,numactl,true,default,1,1,15,128,67.52602002152675
resnet_manual_script,sequential,numactl,true,default,1,1,16,128,71.96505657570971
resnet_manual_script,sequential,numactl,true,default,1,1,17,128,70.89685286358329
resnet_manual_script,sequential,numactl,true,default,1,1,18,128,73.77858888632832
resnet_manual_script,sequential,numactl,true,default,1,1,19,128,76.23597161793462
resnet_manual_script,sequential,numactl,true,default,1,1,20,128,80.08226068085631
resnet_manual_script,sequential,numactl,true,default,1,1,21,128,80.8880063129969
resnet_manual_script,sequential,numactl,true,default,1,1,22,128,84.3036521404789
resnet_manual_script,sequential,numactl,true,default,1,1,23,128,88.58635772811502
resnet_manual_script,sequential,numactl,true,default,1,1,24,128,90.09715043773527
resnet_manual_script,sequential,numactl,true,default,1,1,25,128,87.16131856379678
resnet_manual_script,sequential,numactl,true,default,1,1,26,128,89.26767673416691
resnet_manual_script,sequential,numactl,true,default,1,1,27,128,90.82489078841036
resnet_manual_script,sequential,numactl,true,default,1,1,28,128,93.33608276475215
resnet_manual_script,sequential,numactl,true,default,1,1,29,128,95.00202070891746
resnet_manual_script,sequential,numactl,true,default,1,1,30,128,96.46041968854372
resnet_manual_script,sequential,numactl,true,default,1,1,31,128,102.5879282315158
resnet_manual_script,sequential,numactl,true,default,1,1,32,128,100.2742438131848
resnet_manual_script,sequential,numactl,true,default,1,1,1,256,10.202406636805495
resnet_manual_script,sequential,numactl,true,default,1,1,2,256,11.205688466421286
resnet_manual_script,sequential,numactl,true,default,1,1,3,256,17.618063152000687
resnet_manual_script,sequential,numactl,true,default,1,1,4,256,21.81114592199675
resnet_manual_script,sequential,numactl,true,default,1,1,5,256,26.695732996826987
resnet_manual_script,sequential,numactl,true,default,1,1,6,256,31.194095856006022
resnet_manual_script,sequential,numactl,true,default,1,1,7,256,35.666831252405125
resnet_manual_script,sequential,numactl,true,default,1,1,8,256,41.07928770958384
resnet_manual_script,sequential,numactl,true,default,1,1,9,256,45.02876788143721
resnet_manual_script,sequential,numactl,true,default,1,1,10,256,49.05599815058475
resnet_manual_script,sequential,numactl,true,default,1,1,11,256,52.4822786207661
resnet_manual_script,sequential,numactl,true,default,1,1,12,256,57.49589769561768
resnet_manual_script,sequential,numactl,true,default,1,1,13,256,60.8847362441789
resnet_manual_script,sequential,numactl,true,default,1,1,14,256,64.24761660906101
resnet_manual_script,sequential,numactl,true,default,1,1,15,256,66.93724318517776
resnet_manual_script,sequential,numactl,true,default,1,1,16,256,72.14459235331891
resnet_manual_script,sequential,numactl,true,default,1,1,17,256,71.66165459120546
resnet_manual_script,sequential,numactl,true,default,1,1,18,256,74.24435438401073
