benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
resnet_manual_script,sequential,numactl,8,1,1,4,352.3314190097153,357.5056992378086,363.63003705628216,0.0
resnet_manual_script,sequential,numactl,13,1,1,4,350.98264715634286,356.9369925605133,363.02476306445897,0.0
resnet_manual_script,sequential,numactl,16,1,1,4,352.66426904127,357.88457985501736,363.11802500858903,0.0
resnet_manual_script,sequential,numactl,11,1,1,4,354.606615845114,358.7560672638938,364.97319280169904,0.0
resnet_manual_script,sequential,numactl,9,1,1,4,353.09678385965526,358.197277886793,366.49314197711647,0.0
resnet_manual_script,sequential,numactl,1,1,1,4,351.4356929808855,358.1811956106685,366.50560121051967,0.0
resnet_manual_script,sequential,numactl,4,1,1,4,353.2435158267617,358.52153602056205,364.93518901988864,0.0
resnet_manual_script,sequential,numactl,3,1,1,4,349.61615316569805,357.4137030914426,363.7026140931994,0.0
resnet_manual_script,sequential,numactl,10,1,1,4,352.6740449015051,358.6391622736119,368.2534710969776,0.0
resnet_manual_script,sequential,numactl,6,1,1,4,347.6363210938871,357.7965088421479,364.10603299736977,0.0
resnet_manual_script,sequential,numactl,7,1,1,4,348.46884198486805,359.4681756221689,369.03241206891835,0.0
resnet_manual_script,sequential,numactl,15,1,1,4,348.89585501514375,359.85358813544735,368.9666490536183,0.0
resnet_manual_script,sequential,numactl,14,1,1,4,348.5071640461683,359.0113503392786,363.01846196874976,0.0
resnet_manual_script,sequential,numactl,5,1,1,4,348.5319381579757,360.33133149845526,366.32340494543314,0.0
resnet_manual_script,sequential,numactl,2,1,1,4,346.33289906196296,360.6973060243763,368.86805295944214,0.0
resnet_manual_script,sequential,numactl,12,1,1,4,343.86844211257994,360.90108996490017,368.5093759559095,0.0
resnet_manual_script,sequential,numactl,1,1,16,128,1214.1379280947149,1218.137931493111,1239.1615000087768,0.0
resnet_manual_script,sequential,numactl,13,1,1,8,696.2733140680939,706.7779997945763,723.2744721695781,0.0
resnet_manual_script,sequential,numactl,6,1,1,8,698.5424379818141,706.662944809068,722.982499981299,0.0
resnet_manual_script,sequential,numactl,11,1,1,8,697.6450951769948,708.0861802096479,755.2727709989995,0.0
resnet_manual_script,sequential,numactl,4,1,1,8,696.9525699969381,707.6966730621643,727.421005954966,0.0
resnet_manual_script,sequential,numactl,10,1,1,8,698.1907240115106,709.2194420611486,730.0271999556571,0.0
resnet_manual_script,sequential,numactl,7,1,1,8,696.5602471027523,709.6719869272783,728.6205440759659,0.0
resnet_manual_script,sequential,numactl,16,1,1,8,698.7921639811248,709.4585645012558,727.2882091347128,0.0
resnet_manual_script,sequential,numactl,8,1,1,8,691.902135964483,709.5623502274975,729.6481458470225,0.0
resnet_manual_script,sequential,numactl,9,1,1,8,695.0727649964392,710.2988261822611,727.7177181094885,0.0
resnet_manual_script,sequential,numactl,12,1,1,8,690.7158598769456,710.6646266765893,729.4282950460911,0.0
resnet_manual_script,sequential,numactl,15,1,1,8,667.5742911174893,711.7665571160614,728.9689320605248,0.0
resnet_manual_script,sequential,numactl,14,1,1,8,652.569840895012,713.2510428666137,730.1907180808485,0.0
resnet_manual_script,sequential,numactl,3,1,1,8,637.3004449997097,713.4363370481879,737.0943338610232,0.0
resnet_manual_script,sequential,numactl,5,1,1,8,634.4294641166925,713.6335234786384,734.4972779974341,0.0
resnet_manual_script,sequential,numactl,1,1,1,8,610.7186691369861,714.4796100864187,733.6691098753363,0.0
resnet_manual_script,sequential,numactl,2,1,1,8,607.95001196675,714.3047817610204,731.5369630232453,0.0
resnet_manual_script,sequential,numactl,1,1,16,256,2472.28168300353,2481.6590401297435,2503.8322110194713,0.0
resnet_manual_script,sequential,numactl,8,1,1,16,1515.0760330725461,1525.0100310868584,1539.9488019756973,0.0
resnet_manual_script,sequential,numactl,3,1,1,16,1515.869396040216,1526.3823380344547,1543.8195089809597,0.0
resnet_manual_script,sequential,numactl,13,1,1,16,1513.5708751622587,1525.807905276306,1540.160310920328,0.0
resnet_manual_script,sequential,numactl,11,1,1,16,1518.9148739445955,1528.9407880767249,1542.0189769938588,0.0
resnet_manual_script,sequential,numactl,1,1,1,16,1487.4780611135066,1533.9973831782117,1551.1161270551383,0.0
resnet_manual_script,sequential,numactl,12,1,1,16,1375.9731049649417,1552.6011316361837,1579.6060229185969,0.0
resnet_manual_script,sequential,numactl,5,1,1,16,1404.445653082803,1554.8112843418494,1579.8885431140661,0.0
resnet_manual_script,sequential,numactl,7,1,1,16,1398.936013923958,1555.7646521250717,1597.237499896437,0.0
resnet_manual_script,sequential,numactl,4,1,1,16,1388.403293909505,1554.9290806730278,1574.8541569337249,0.0
resnet_manual_script,sequential,numactl,9,1,1,16,1385.1433480158448,1558.4378941031173,1577.0803689956665,0.0
resnet_manual_script,sequential,numactl,10,1,1,16,1361.9223779533058,1560.5627394467592,1579.745989991352,0.0
resnet_manual_script,sequential,numactl,2,1,1,16,1319.2388699389994,1561.4093811134808,1585.5221340898424,0.0
resnet_manual_script,sequential,numactl,16,1,1,16,1158.4597039036453,1573.0374154541641,1606.3957528676838,0.0
resnet_manual_script,sequential,numactl,14,1,1,16,1159.2469550669193,1571.821431699209,1613.2284021005034,0.0
resnet_manual_script,sequential,numactl,15,1,1,16,1093.1994300335646,1579.7736014961265,1609.5698608551174,0.0
