benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,throughput
resnet_manual_script,sequential,numactl,3,1,1,32,9.511431562208982
resnet_manual_script,sequential,numactl,12,1,1,32,9.50504781047028
resnet_manual_script,sequential,numactl,15,1,1,32,9.49782582532646
resnet_manual_script,sequential,numactl,2,1,1,32,9.480653183558314
resnet_manual_script,sequential,numactl,4,1,1,32,9.463954369079275
resnet_manual_script,sequential,numactl,7,1,1,32,9.443662154698776
resnet_manual_script,sequential,numactl,10,1,1,32,9.442422713529396
resnet_manual_script,sequential,numactl,6,1,1,32,9.407898306998606
resnet_manual_script,sequential,numactl,1,1,1,32,9.336885061479057
resnet_manual_script,sequential,numactl,13,1,1,32,9.269769782498436
resnet_manual_script,sequential,numactl,5,1,1,32,9.243100535135795
resnet_manual_script,sequential,numactl,14,1,1,32,9.235361372462132
resnet_manual_script,sequential,numactl,1,1,16,1024,103.78079726421902
resnet_manual_script,sequential,numactl,6,1,1,64,9.021888816756263
resnet_manual_script,sequential,numactl,7,1,1,64,9.013935516672385
resnet_manual_script,sequential,numactl,3,1,1,64,9.010012065109999
resnet_manual_script,sequential,numactl,11,1,1,64,8.98443118444151
resnet_manual_script,sequential,numactl,9,1,1,64,8.971041567225482
resnet_manual_script,sequential,numactl,5,1,1,64,8.96180044913886
resnet_manual_script,sequential,numactl,2,1,1,64,8.961470678646375
resnet_manual_script,sequential,numactl,13,1,1,64,8.988016920353227
resnet_manual_script,sequential,numactl,10,1,1,64,8.974576029034818
resnet_manual_script,sequential,numactl,15,1,1,64,8.937051925734021
resnet_manual_script,sequential,numactl,12,1,1,64,8.937498415643894
resnet_manual_script,sequential,numactl,8,1,1,64,8.81409530104054
resnet_manual_script,sequential,numactl,4,1,1,64,8.799384929729992
resnet_manual_script,sequential,numactl,1,1,1,64,8.788855707519673
resnet_manual_script,sequential,numactl,16,1,1,64,8.842478678673485
resnet_manual_script,sequential,numactl,14,1,1,64,8.811421764919794
resnet_manual_script,interleave,numactl,4,1,2,1,25.97509120255081
resnet_manual_script,interleave,numactl,3,1,2,1,25.77980879811385
resnet_manual_script,interleave,numactl,1,1,2,1,25.577563620174192
resnet_manual_script,interleave,numactl,6,1,2,1,25.338928380367026
resnet_manual_script,interleave,numactl,8,1,2,1,25.215696118439347
resnet_manual_script,interleave,numactl,7,1,2,1,25.205120184402293
resnet_manual_script,interleave,numactl,5,1,2,1,25.2305587215977
resnet_manual_script,interleave,numactl,2,1,2,1,25.702139342146143
resnet_manual_script,interleave,numactl,4,1,2,2,27.42841215021802
resnet_manual_script,interleave,numactl,3,1,2,2,27.245863311010766
resnet_manual_script,interleave,numactl,2,1,2,2,27.24812584578759
resnet_manual_script,interleave,numactl,1,1,2,2,27.234552979267917
resnet_manual_script,interleave,numactl,8,1,2,2,26.968613505890424
resnet_manual_script,interleave,numactl,7,1,2,2,26.995306291046614
resnet_manual_script,interleave,numactl,6,1,2,2,26.958603714254924
resnet_manual_script,interleave,numactl,5,1,2,2,27.09651438466687
resnet_manual_script,interleave,numactl,4,1,2,4,28.30443356839471
resnet_manual_script,interleave,numactl,3,1,2,4,28.24495279370339
resnet_manual_script,interleave,numactl,1,1,2,4,28.04774913793933
resnet_manual_script,interleave,numactl,2,1,2,4,28.19266404394831
