benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
gpt2_manual_script,interleave,numactl,1,1,1,1,110.40067113935947,112.28687797673047,147.3193783313036,0.0
gpt2_manual_script,interleave,numactl,1,1,2,1,66.68189074844122,78.44683357514441,203.46330478787422,0.0
gpt2_manual_script,interleave,numactl,1,1,3,1,55.341774597764015,66.79385128431022,156.65473137050867,0.0
gpt2_manual_script,interleave,numactl,1,1,4,1,42.88070555776358,47.70398379303515,153.9493389427662,0.0
gpt2_manual_script,interleave,numactl,1,1,5,1,41.723547503352165,121.64679908193648,2931.6335432231426,0.0
gpt2_manual_script,interleave,numactl,1,1,6,1,32.74957463145256,36.63311623968184,126.20649766176939,0.0
gpt2_manual_script,interleave,numactl,1,1,7,1,31.297924928367138,36.84333865530789,144.33912653476,0.0
gpt2_manual_script,interleave,numactl,1,1,8,1,30.73252271860838,39.58711124956608,170.69889325648546,0.0
gpt2_manual_script,interleave,numactl,1,1,9,1,26.773110032081604,28.96817347034812,122.37691879272461,0.0
gpt2_manual_script,interleave,numactl,1,1,10,1,25.987821631133556,30.61898598447442,169.68676820397377,0.0
gpt2_manual_script,interleave,numactl,1,1,11,1,24.852870032191277,32.33240853995085,170.64197827130556,0.0
gpt2_manual_script,interleave,numactl,1,1,12,1,26.57060418277979,30.613558012992144,124.00782015174627,0.0
gpt2_manual_script,interleave,numactl,1,1,13,1,23.600093089044094,59.213776336982846,1777.812828309834,0.0
gpt2_manual_script,interleave,numactl,1,1,14,1,24.96823761612177,31.24762278981507,160.5043327435851,0.0
gpt2_manual_script,interleave,numactl,1,1,15,1,23.21367710828781,48.32287083379924,1511.5683255717158,0.0
gpt2_manual_script,interleave,numactl,1,1,16,1,21.229262463748455,26.500371638685465,184.54514537006617,0.0
gpt2_manual_script,interleave,numactl,1,1,17,1,21.496395580470562,37.44760478846729,672.1548838540912,0.0
gpt2_manual_script,interleave,numactl,1,1,18,1,23.456147871911526,28.094854559749365,195.26234362274408,0.0
gpt2_manual_script,interleave,numactl,1,1,1,2,102.18273289501667,103.54464125819504,110.24506576359272,0.0
gpt2_manual_script,interleave,numactl,1,1,2,2,69.02588345110416,80.729675674811,194.0618110820651,0.0
gpt2_manual_script,interleave,numactl,1,1,3,2,97.80015330761671,107.3536575678736,172.81575594097376,0.0
gpt2_manual_script,interleave,numactl,1,1,4,2,42.55789332091808,44.92514428682625,78.9141459390521,0.0
gpt2_manual_script,interleave,numactl,1,1,5,2,78.54148466140032,91.32365610450506,252.09077633917332,0.0
gpt2_manual_script,interleave,numactl,1,1,6,2,33.92394818365574,36.12165406346321,60.01886539161205,0.0
gpt2_manual_script,interleave,numactl,1,1,7,2,77.58795563131571,87.48943004757166,220.28921265155077,0.0
gpt2_manual_script,interleave,numactl,1,1,8,2,31.329473480582237,34.846792072057724,123.84485173970461,0.0
gpt2_manual_script,interleave,numactl,1,1,9,2,75.93080028891563,96.81599831208587,382.1468083187938,0.0
gpt2_manual_script,interleave,numactl,1,1,10,2,30.89477214962244,33.91312522813678,124.46163035929203,0.0
gpt2_manual_script,interleave,numactl,1,1,11,2,77.33032759279013,113.87291280552745,2043.5532899573445,0.0
gpt2_manual_script,interleave,numactl,1,1,12,2,26.928921230137348,29.154532700777054,57.12825898081064,0.0
gpt2_manual_script,interleave,numactl,1,1,13,2,75.65949019044638,85.88394399732351,304.554583504796,0.0
gpt2_manual_script,interleave,numactl,1,1,14,2,28.050009161233902,30.785353891551495,114.91125915199518,0.0
gpt2_manual_script,interleave,numactl,1,1,15,2,76.85848232358694,123.84240383282304,1700.15814807266,0.0
gpt2_manual_script,interleave,numactl,1,1,16,2,24.994485080242157,31.69322059489787,182.2907468304038,0.0
gpt2_manual_script,interleave,numactl,1,1,17,2,77.02354155480862,105.55423459038138,554.0324868634343,0.0
gpt2_manual_script,interleave,numactl,1,1,18,2,27.130247093737125,30.161407301202416,103.58334053307772,0.0
gpt2_manual_script,interleave,numactl,1,1,1,4,137.72533182054758,141.4562736172229,156.2173943966627,0.0
