benchmark,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max)
resnet_manual_script,1,8,16,188.30842105671763,190.34924799576402,211.8797986768186
resnet_manual_script,1,9,16,172.5964080542326,175.05734192207456,194.22543700784445
resnet_manual_script,1,10,16,158.75984402373433,160.24192840326577,181.7951682023704
resnet_manual_script,1,11,16,144.27201682701707,149.20041831675917,170.78201193362474
resnet_manual_script,1,12,16,137.01539393514395,139.2861651396379,160.90772487223148
resnet_manual_script,1,13,16,132.65625899657607,134.66458395123482,156.12019272521138
resnet_manual_script,1,14,16,129.80626476928592,132.69715034868568,155.84779484197497
resnet_manual_script,1,15,16,124.3957350961864,127.7364489203319,153.02833495661616
resnet_manual_script,1,16,16,121.67482497170568,123.4949990035966,150.13869479298592
resnet_manual_script,1,17,16,112.89795488119125,115.13819809537381,136.74671202898026
resnet_manual_script,1,18,16,101.20934899896383,103.9057632908225,121.11485982313752
resnet_manual_script,1,19,16,109.00270333513618,110.77953080646694,139.7271091118455
resnet_manual_script,1,20,16,117.44803097099066,119.5082459691912,141.9354216195643
resnet_manual_script,1,21,16,108.66214288398623,110.14615785330534,130.36261266097426
resnet_manual_script,1,22,16,103.44762401655316,104.68944540247321,135.10216679424047
resnet_manual_script,1,23,16,98.79213711246848,104.80318800546229,151.7680580727756
resnet_manual_script,1,24,16,107.5333352200687,109.49645886197686,137.94385408982635
resnet_manual_script,1,25,16,107.968017924577,109.88084931392223,128.23827331885695
resnet_manual_script,1,26,16,95.99549835547805,97.8618965530768,123.09449492022395
resnet_manual_script,1,27,16,92.79938507825136,95.51532454788685,175.60676205903292
resnet_manual_script,1,28,16,95.6604746170342,102.2502345405519,124.86235797405243
resnet_manual_script,1,29,16,84.47612123563886,90.08562590461224,222.0301479101181
resnet_manual_script,1,30,16,92.11834985762835,96.20175897609442,150.44363867491484
resnet_manual_script,1,31,16,89.54278798773885,96.04829100426286,159.61557673290372
resnet_manual_script,1,32,16,82.26322801783681,86.86556320171803,234.4220569357276
resnet_manual_script,1,33,16,82.50821894034743,84.92986149154603,142.51650776714087
resnet_manual_script,1,34,16,80.10801207274199,82.37694116309285,127.62593291699886
resnet_manual_script,1,35,16,69.14466759189963,90.68455703556538,159.06540770083666
resnet_manual_script,1,36,16,87.38106302917004,90.84207533858716,153.75978779047728
resnet_manual_script,1,1,32,2942.22120475024,2945.5416332371533,2947.8235780261457
resnet_manual_script,1,2,32,1554.3846040964127,1578.2435875944793,1611.251543276012
