benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,256,28.646843099807825
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,256,42.814257463933025
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,256,56.60801592125101
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,256,69.07549153238907
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,256,80.97193592202619
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,256,92.2389536261548
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,256,105.0723580603863
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,256,111.72711520755229
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,256,121.94816568544104
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,256,131.28729421592507
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,256,141.72826090728816
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,256,144.5471957634599
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,256,152.7582154822231
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,256,160.5115368753483
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,256,168.3140889959281
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,512,14.552495820432851
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,512,28.50650473919185
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,512,42.568880723944915
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,512,55.50877271047859
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,512,68.77645243172954
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,512,80.16093818385474
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,512,91.50578258467354
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,512,104.45361969900821
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,512,110.97118952358848
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,512,120.87930039476326
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,512,129.58082783026387
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,512,140.4292837663635
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,512,142.50845592985306
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,512,150.9178756995012
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,512,158.10786809968715
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,512,166.07280583795932
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,1024,14.359804350467073
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,1024,28.284716436344453
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,1024,42.25800839562626
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,1024,56.170133188106114
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,1024,68.15239871033998
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,1024,79.73016645767389
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,1024,90.9270149783766
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,1024,103.38888888656297
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,1024,109.50310522388841
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,1024,120.1096889947593
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,1024,128.75621521319704
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,1024,139.12908281444692
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,1024,141.60117674875013
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,1024,149.75665636395235
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,1024,156.6420729982023
inception_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,1024,164.10897132653992
