benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
inception_manual_script,sequential,numactl,1,1,3,64,1422.1317369956523,1478.4571114793653,1517.3968940216582,0.0
inception_manual_script,sequential,numactl,1,1,4,64,1092.4991550273262,1133.4751650801627,1173.7986390071455,0.0
inception_manual_script,sequential,numactl,1,1,5,64,978.3925919909962,1008.0424612187197,1040.8983019879088,0.0
inception_manual_script,sequential,numactl,1,1,6,64,907.7020260156132,917.1767757079215,932.1927460259758,0.0
inception_manual_script,sequential,numactl,1,1,7,64,741.8878720200155,805.7166393392254,822.9313099873252,0.0
inception_manual_script,sequential,numactl,1,1,8,64,653.8541020127013,685.527299719979,714.4264259841293,0.0
inception_manual_script,sequential,numactl,1,1,9,64,693.9664680103306,700.4662192615797,718.0522699782159,0.0
inception_manual_script,sequential,numactl,1,1,10,64,632.3523790051695,641.8198229488917,658.9254539867397,0.0
inception_manual_script,sequential,numactl,1,1,11,64,547.429555997951,564.5477440994,587.4447159876581,0.0
inception_manual_script,sequential,numactl,1,1,12,64,510.10035097715445,527.142838248983,551.9544560229406,0.0
inception_manual_script,sequential,numactl,1,1,13,64,505.8820830017794,524.1420654396643,551.290584000526,0.0
inception_manual_script,sequential,numactl,1,1,14,64,520.2153499994893,531.675236831943,549.8657200078014,0.0
inception_manual_script,sequential,numactl,1,1,15,64,460.53443697746843,482.1912790098577,512.7388529945165,0.0
inception_manual_script,sequential,numactl,1,1,16,64,438.40661202557385,455.3797968098661,482.8384190041106,0.0
inception_manual_script,sequential,numactl,1,1,1,128,9071.278699993854,9115.957228558254,9154.831313004252,0.0
inception_manual_script,sequential,numactl,1,1,2,128,4684.740970988059,4729.486559439101,4809.013327991124,0.0
inception_manual_script,sequential,numactl,1,1,3,128,3342.104429990286,3353.0202642496442,3380.615076981485,0.0
inception_manual_script,sequential,numactl,1,1,4,128,2486.7146559990942,2497.6097844494507,2525.403923005797,0.0
inception_manual_script,sequential,numactl,1,1,5,128,2303.872065007454,2312.6629204602796,2341.3948900124524,0.0
inception_manual_script,sequential,numactl,1,1,6,128,1983.7930819776375,1992.3149217592436,2011.4630819880404,0.0
inception_manual_script,sequential,numactl,1,1,7,128,1733.1257309997454,1740.857364211406,1760.4142200143542,0.0
inception_manual_script,sequential,numactl,1,1,8,128,1545.1840340101626,1555.5521430476801,1573.2258500065655,0.0
inception_manual_script,sequential,numactl,1,1,9,128,1463.9339169953018,1490.9810795311932,1534.7290030040313,0.0
inception_manual_script,sequential,numactl,1,1,10,128,1382.1478940080851,1396.3039879786083,1409.3401660211384,0.0
inception_manual_script,sequential,numactl,1,1,11,128,1286.6299000161234,1293.4766268913518,1316.2721599801444,0.0
