benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,throughput
inception_manual_script,sequential,numactl,1,1,14,8,91.83298442930173
inception_manual_script,sequential,numactl,1,1,15,8,100.04999503708062
inception_manual_script,sequential,numactl,1,1,16,8,103.61556234119942
inception_manual_script,sequential,numactl,1,1,17,8,102.00714662499712
inception_manual_script,sequential,numactl,1,1,18,8,106.3498756596999
inception_manual_script,sequential,numactl,1,1,1,16,15.231566517228165
inception_manual_script,sequential,numactl,1,1,2,16,29.048943658867113
inception_manual_script,sequential,numactl,1,1,3,16,40.52537610092367
inception_manual_script,sequential,numactl,1,1,4,16,50.1819466829093
inception_manual_script,sequential,numactl,1,1,5,16,59.47204242014983
inception_manual_script,sequential,numactl,1,1,6,16,66.34587771650519
inception_manual_script,sequential,numactl,1,1,7,16,79.02753388104028
inception_manual_script,sequential,numactl,1,1,8,16,83.56137424162617
inception_manual_script,sequential,numactl,1,1,9,16,84.33262428038613
inception_manual_script,sequential,numactl,1,1,10,16,96.64553299404314
inception_manual_script,sequential,numactl,1,1,11,16,102.65766839091575
inception_manual_script,sequential,numactl,1,1,12,16,94.81123762715427
inception_manual_script,sequential,numactl,1,1,13,16,107.9354170822208
inception_manual_script,sequential,numactl,1,1,14,16,108.31051860171239
inception_manual_script,sequential,numactl,1,1,15,16,115.68557315714435
inception_manual_script,sequential,numactl,1,1,16,16,115.66119720782886
inception_manual_script,sequential,numactl,1,1,17,16,121.21330915008085
inception_manual_script,sequential,numactl,1,1,18,16,124.31090073851763
inception_manual_script,sequential,numactl,1,1,1,32,14.536449796587538
inception_manual_script,sequential,numactl,1,1,2,32,26.378561893084537
inception_manual_script,sequential,numactl,1,1,3,32,37.87781298006238
inception_manual_script,sequential,numactl,1,1,4,32,50.8253188984768
inception_manual_script,sequential,numactl,1,1,5,32,56.73469383645307
inception_manual_script,sequential,numactl,1,1,6,32,66.24084851011351
inception_manual_script,sequential,numactl,1,1,7,32,76.56541978816726
inception_manual_script,sequential,numactl,1,1,8,32,86.37302428944484
inception_manual_script,sequential,numactl,1,1,9,32,90.20827915397973
inception_manual_script,sequential,numactl,1,1,10,32,96.91114360334592
inception_manual_script,sequential,numactl,1,1,11,32,102.95216765892576
inception_manual_script,sequential,numactl,1,1,12,32,106.01776162519454
inception_manual_script,sequential,numactl,1,1,13,32,97.01942467208723
inception_manual_script,sequential,numactl,1,1,14,32,113.95081675122027
inception_manual_script,sequential,numactl,1,1,15,32,115.850899398316
inception_manual_script,sequential,numactl,1,1,16,32,121.26605198441501
inception_manual_script,sequential,numactl,1,1,17,32,135.17868366012024
inception_manual_script,sequential,numactl,1,1,18,32,123.06827315081284
inception_manual_script,sequential,numactl,1,1,1,64,14.117980903197267
inception_manual_script,sequential,numactl,1,1,2,64,26.240620714323033
inception_manual_script,sequential,numactl,1,1,3,64,39.075456754713436
inception_manual_script,sequential,numactl,1,1,4,64,49.93960245953456
inception_manual_script,sequential,numactl,1,1,5,64,57.51054994516319
inception_manual_script,sequential,numactl,1,1,6,64,65.42064387167207
inception_manual_script,sequential,numactl,1,1,7,64,75.68147146704125
inception_manual_script,sequential,numactl,1,1,8,64,83.1680057329082
inception_manual_script,sequential,numactl,1,1,9,64,84.1059949665716
inception_manual_script,sequential,numactl,1,1,10,64,95.97353815869309
inception_manual_script,sequential,numactl,1,1,11,64,108.19682314000006
inception_manual_script,sequential,numactl,1,1,12,64,108.80766399130279
inception_manual_script,sequential,numactl,1,1,13,64,107.0209038962969
inception_manual_script,sequential,numactl,1,1,14,64,115.34104881307923
inception_manual_script,sequential,numactl,1,1,15,64,119.71520502162694
inception_manual_script,sequential,numactl,1,1,16,64,124.86654417115139
inception_manual_script,sequential,numactl,1,1,17,64,122.47132511309023
inception_manual_script,sequential,numactl,1,1,18,64,122.47821579842267
inception_manual_script,sequential,numactl,1,1,1,128,14.364745333672097
inception_manual_script,sequential,numactl,1,1,2,128,27.618982219015198
inception_manual_script,sequential,numactl,1,1,3,128,36.238949565767875
inception_manual_script,sequential,numactl,1,1,4,128,50.1316846204853
inception_manual_script,sequential,numactl,1,1,5,128,57.68800633563323
inception_manual_script,sequential,numactl,1,1,6,128,61.61886116578787
inception_manual_script,sequential,numactl,1,1,7,128,76.4288766869896
inception_manual_script,sequential,numactl,1,1,8,128,87.56560948611526
inception_manual_script,sequential,numactl,1,1,9,128,85.96949514853311
inception_manual_script,sequential,numactl,1,1,10,128,83.30812877106204
inception_manual_script,sequential,numactl,1,1,11,128,93.91550913578392
inception_manual_script,sequential,numactl,1,1,12,128,113.18076442293335
inception_manual_script,sequential,numactl,1,1,13,128,106.44513488024093
inception_manual_script,sequential,numactl,1,1,14,128,97.0541824540414
inception_manual_script,sequential,numactl,1,1,15,128,122.5940148894517
inception_manual_script,sequential,numactl,1,1,16,128,115.55859739183262
inception_manual_script,sequential,numactl,1,1,17,128,124.05526295192496
inception_manual_script,sequential,numactl,1,1,18,128,114.70451783231424
inception_manual_script,sequential,numactl,1,1,1,256,11.472516643296846
inception_manual_script,sequential,numactl,1,1,2,256,20.693326750939132
inception_manual_script,sequential,numactl,1,1,3,256,28.036456064980168
inception_manual_script,sequential,numactl,1,1,4,256,40.48333672290756
inception_manual_script,sequential,numactl,1,1,5,256,48.75010928985644
inception_manual_script,sequential,numactl,1,1,6,256,50.503744044011896
inception_manual_script,sequential,numactl,1,1,7,256,58.33156243350191
inception_manual_script,sequential,numactl,1,1,8,256,65.26903711039716
inception_manual_script,sequential,numactl,1,1,9,256,71.49860121515596
inception_manual_script,sequential,numactl,1,1,10,256,75.86622174479875
inception_manual_script,sequential,numactl,1,1,11,256,81.0385642239502
inception_manual_script,sequential,numactl,1,1,12,256,93.7163414610965
inception_manual_script,sequential,numactl,1,1,13,256,82.20197942238
inception_manual_script,sequential,numactl,1,1,14,256,81.94728370963097
inception_manual_script,sequential,numactl,1,1,15,256,84.73804074055718
inception_manual_script,sequential,numactl,1,1,16,256,94.44988086054947
inception_manual_script,sequential,numactl,1,1,17,256,99.1534161425232
inception_manual_script,sequential,numactl,1,1,18,256,96.0748580912374
inception_manual_script,sequential,numactl,1,1,1,512,10.539814714737384
inception_manual_script,sequential,numactl,1,1,2,512,18.86036945139915
inception_manual_script,sequential,numactl,1,1,3,512,26.179542508417075
inception_manual_script,sequential,numactl,1,1,4,512,34.004285796154015
inception_manual_script,sequential,numactl,1,1,5,512,38.56075704790122
inception_manual_script,sequential,numactl,1,1,6,512,45.28684894505081
inception_manual_script,sequential,numactl,1,1,7,512,50.61000771912385
inception_manual_script,sequential,numactl,1,1,8,512,56.745092669262874
inception_manual_script,sequential,numactl,1,1,9,512,59.3349706143348
inception_manual_script,sequential,numactl,1,1,10,512,63.88857293718902
inception_manual_script,sequential,numactl,1,1,11,512,68.44831876893954
inception_manual_script,sequential,numactl,1,1,12,512,72.32054150928069
inception_manual_script,sequential,numactl,1,1,13,512,71.27100837544674
inception_manual_script,sequential,numactl,1,1,14,512,74.8822195441804
inception_manual_script,sequential,numactl,1,1,15,512,77.65060020238953
inception_manual_script,sequential,numactl,1,1,16,512,80.09693871371998
inception_manual_script,sequential,numactl,1,1,17,512,81.32289152891917
inception_manual_script,sequential,numactl,1,1,18,512,84.22346969678598
inception_manual_script,sequential,numactl,1,1,1,1024,9.686571571307166
inception_manual_script,sequential,numactl,1,1,2,1024,18.53231244452513
inception_manual_script,sequential,numactl,1,1,3,1024,26.075595725882167
inception_manual_script,sequential,numactl,1,1,4,1024,33.267563078623766
inception_manual_script,sequential,numactl,1,1,5,1024,38.301367658387264
inception_manual_script,sequential,numactl,1,1,6,1024,44.29360501591424
inception_manual_script,sequential,numactl,1,1,7,1024,50.28757156487446
inception_manual_script,sequential,numactl,1,1,8,1024,56.26170551844246
inception_manual_script,sequential,numactl,1,1,9,1024,58.9697058289797
inception_manual_script,sequential,numactl,1,1,10,1024,63.529045600409376
inception_manual_script,sequential,numactl,1,1,11,1024,67.53679758038109
inception_manual_script,sequential,numactl,1,1,12,1024,71.97432800480716
inception_manual_script,sequential,numactl,1,1,13,1024,70.95558160957937
inception_manual_script,sequential,numactl,1,1,14,1024,74.31838526976368
inception_manual_script,sequential,numactl,1,1,15,1024,77.13715059965978
inception_manual_script,sequential,numactl,1,1,16,1024,80.01597553501169
inception_manual_script,sequential,numactl,1,1,17,1024,81.14357325594632
inception_manual_script,sequential,numactl,1,1,18,1024,82.87379472625112
inception_manual_script,interleave,numactl,1,1,1,1,12.442285864022235
inception_manual_script,interleave,numactl,1,1,2,1,16.312396561555673
inception_manual_script,interleave,numactl,1,1,3,1,21.71262423848394
inception_manual_script,interleave,numactl,1,1,4,1,25.83069319406335
inception_manual_script,interleave,numactl,1,1,5,1,27.70709720086258
inception_manual_script,interleave,numactl,1,1,6,1,29.833158051116204
inception_manual_script,interleave,numactl,1,1,7,1,29.415352375655832
inception_manual_script,interleave,numactl,1,1,8,1,31.29989574596524
inception_manual_script,interleave,numactl,1,1,9,1,31.09992083815835
inception_manual_script,interleave,numactl,1,1,10,1,31.586995364922984
inception_manual_script,interleave,numactl,1,1,11,1,24.622711550486365
inception_manual_script,interleave,numactl,1,1,12,1,30.957722633713548
inception_manual_script,interleave,numactl,1,1,13,1,30.725320873593517
inception_manual_script,interleave,numactl,1,1,14,1,22.386742877522728
inception_manual_script,interleave,numactl,1,1,15,1,11.211331022318234
inception_manual_script,interleave,numactl,1,1,16,1,9.934355644721496
inception_manual_script,interleave,numactl,1,1,17,1,11.307094575367051
inception_manual_script,interleave,numactl,1,1,18,1,8.650115275721607
inception_manual_script,interleave,numactl,1,1,1,2,14.307492519548566
inception_manual_script,interleave,numactl,1,1,2,2,20.9185608533252
inception_manual_script,interleave,numactl,1,1,3,2,28.131736439977153
inception_manual_script,interleave,numactl,1,1,4,2,33.1478368164291
inception_manual_script,interleave,numactl,1,1,5,2,36.22103651395118
inception_manual_script,interleave,numactl,1,1,6,2,40.133890623955345
inception_manual_script,interleave,numactl,1,1,7,2,41.70130360273562
inception_manual_script,interleave,numactl,1,1,8,2,45.81852206592681
inception_manual_script,interleave,numactl,1,1,9,2,43.98978776357829
inception_manual_script,interleave,numactl,1,1,10,2,46.09905884597569
inception_manual_script,interleave,numactl,1,1,11,2,46.512028869734316
inception_manual_script,interleave,numactl,1,1,12,2,48.01326569390276
inception_manual_script,interleave,numactl,1,1,13,2,49.62429006773858
inception_manual_script,interleave,numactl,1,1,14,2,51.65728353817385
inception_manual_script,interleave,numactl,1,1,15,2,52.049688166792485
inception_manual_script,interleave,numactl,1,1,16,2,50.645168884436046
inception_manual_script,interleave,numactl,1,1,17,2,49.885432325057494
inception_manual_script,interleave,numactl,1,1,18,2,48.68786324882873
inception_manual_script,interleave,numactl,1,1,1,4,14.768139253854459
inception_manual_script,interleave,numactl,1,1,2,4,24.22308925765466
inception_manual_script,interleave,numactl,1,1,3,4,33.60944051089221
inception_manual_script,interleave,numactl,1,1,4,4,42.39305767051599
inception_manual_script,interleave,numactl,1,1,5,4,47.47734092714574
inception_manual_script,interleave,numactl,1,1,6,4,52.58715610374143
inception_manual_script,interleave,numactl,1,1,7,4,54.550273868210816
inception_manual_script,interleave,numactl,1,1,8,4,59.85562458107642
inception_manual_script,interleave,numactl,1,1,9,4,62.00733087518406
inception_manual_script,interleave,numactl,1,1,10,4,65.39779536673632
inception_manual_script,interleave,numactl,1,1,11,4,67.12706749718667
inception_manual_script,interleave,numactl,1,1,12,4,62.5440058188462
inception_manual_script,interleave,numactl,1,1,13,4,35.73380522314274
inception_manual_script,interleave,numactl,1,1,14,4,71.74106920065006
inception_manual_script,interleave,numactl,1,1,15,4,72.96963165838558
inception_manual_script,interleave,numactl,1,1,16,4,74.93252444461712
inception_manual_script,interleave,numactl,1,1,17,4,67.26762390627671
inception_manual_script,interleave,numactl,1,1,18,4,74.3524790299986
inception_manual_script,interleave,numactl,1,1,1,8,15.383810016259854
inception_manual_script,interleave,numactl,1,1,2,8,25.963120578954868
inception_manual_script,interleave,numactl,1,1,3,8,36.748568571103455
inception_manual_script,interleave,numactl,1,1,4,8,46.204969358066634
inception_manual_script,interleave,numactl,1,1,5,8,55.3457731344386
inception_manual_script,interleave,numactl,1,1,6,8,65.0675961414841
inception_manual_script,interleave,numactl,1,1,7,8,67.4398401949897
inception_manual_script,interleave,numactl,1,1,8,8,74.04582966551835
