benchmark,topology,pinning,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
inception_manual_script,sequential,numactl,1,1,17,256,1849.5876202359796,2581.8575895763934,3089.904958382249,0.0
inception_manual_script,sequential,numactl,1,1,18,256,2235.9333876520395,2664.5888954307884,3025.109142996371,0.0
inception_manual_script,sequential,numactl,1,1,1,512,44829.36451304704,48577.70405433141,54229.597248137,0.0
inception_manual_script,sequential,numactl,1,1,2,512,26970.49807291478,27146.870124647394,28620.987022295594,0.0
inception_manual_script,sequential,numactl,1,1,3,512,19131.97708968073,19557.25543467328,21400.410207919776,0.0
inception_manual_script,sequential,numactl,1,1,4,512,14127.391600050032,15056.925561362877,16823.8834599033,0.0
inception_manual_script,sequential,numactl,1,1,5,512,13210.50901338458,13277.747616935521,13788.502281531692,0.0
inception_manual_script,sequential,numactl,1,1,6,512,10928.543938323855,11305.710419844836,11596.923575736582,0.0
inception_manual_script,sequential,numactl,1,1,7,512,9984.81799568981,10116.576208434999,10178.385871462524,0.0
inception_manual_script,sequential,numactl,1,1,8,512,8901.879738084972,9022.80665896833,9681.168001145124,0.0
inception_manual_script,sequential,numactl,1,1,9,512,8406.890459358692,8628.975369818509,8726.223984733224,0.0
inception_manual_script,sequential,numactl,1,1,10,512,7921.1395513266325,8013.952675126493,8076.225908473134,0.0
inception_manual_script,sequential,numactl,1,1,11,512,7263.8031132519245,7480.096066761762,8129.729642532766,0.0
inception_manual_script,sequential,numactl,1,1,12,512,6973.657606169581,7079.593007946387,7150.1756850630045,0.0
inception_manual_script,sequential,numactl,1,1,13,512,7073.025077581406,7183.846723521128,7261.231659911573,0.0
inception_manual_script,sequential,numactl,1,1,14,512,6598.785374313593,6837.404167726636,6910.760792903602,0.0
inception_manual_script,sequential,numactl,1,1,15,512,6568.865767680109,6593.63866686821,6646.964009851217,0.0
inception_manual_script,sequential,numactl,1,1,16,512,6365.458918735385,6392.254288643599,6427.023047581315,0.0
inception_manual_script,sequential,numactl,1,1,17,512,6147.282125428319,6295.890251491219,6328.904772177339,0.0
inception_manual_script,sequential,numactl,1,1,18,512,6057.618792168796,6079.065631506965,6127.392960712314,0.0
inception_manual_script,sequential,numactl,1,1,1,1024,104957.1130098775,105713.35714208893,108539.15648907423,0.0
inception_manual_script,sequential,numactl,1,1,2,1024,54791.46741703153,55254.84221492894,57555.22239394486,0.0
inception_manual_script,sequential,numactl,1,1,3,1024,38835.070074535906,39270.43549703434,40030.19374515861,0.0
inception_manual_script,sequential,numactl,1,1,4,1024,30551.173105835915,30780.733700869605,32433.291805908084,0.0
inception_manual_script,sequential,numactl,1,1,5,1024,26566.662536002696,26735.337733449414,27019.287075847387,0.0
inception_manual_script,sequential,numactl,1,1,6,1024,22901.613612659276,23118.46144905314,23707.07558747381,0.0
inception_manual_script,sequential,numactl,1,1,7,1024,20235.86167488247,20362.884270101786,21629.439378157258,0.0
inception_manual_script,sequential,numactl,1,1,8,1024,18059.895735234022,18200.65692221746,19172.573489136994,0.0
inception_manual_script,sequential,numactl,1,1,9,1024,17195.528829470277,17364.848367562518,17821.099922060966,0.0
inception_manual_script,sequential,numactl,1,1,10,1024,15988.088783808053,16118.611421314998,16215.171929448843,0.0
inception_manual_script,sequential,numactl,1,1,11,1024,15033.28244574368,15162.104758983478,15714.64063692838,0.0
inception_manual_script,sequential,numactl,1,1,12,1024,14104.562141001225,14227.295042360201,14721.91409766674,0.0
inception_manual_script,sequential,numactl,1,1,13,1024,14331.514115445316,14431.563758216798,14611.557498574257,0.0
inception_manual_script,sequential,numactl,1,1,14,1024,13658.497467637062,13778.55555234477,13855.105832219124,0.0
inception_manual_script,sequential,numactl,1,1,15,1024,13196.665185503662,13275.056079197675,13370.266237296164,0.0
inception_manual_script,sequential,numactl,1,1,16,1024,12693.76423675567,12797.444424731657,12903.22199743241,0.0
inception_manual_script,sequential,numactl,1,1,17,1024,12512.619801796973,12619.606937570497,12771.628095768392,0.0
inception_manual_script,sequential,numactl,1,1,18,1024,12282.465209253132,12356.137466402724,12485.998805612326,0.0
