benchmark,topology,pinning,ht,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
bert_manual_script,sequential,numactl,false,default,1,1,11,4,30.867598950862885,31.524549906607717,40.362320956774056,0.0
bert_manual_script,sequential,numactl,false,default,1,1,12,4,30.762923997826874,31.22437578625977,40.28888401808217,0.0
bert_manual_script,sequential,numactl,false,default,1,1,13,4,29.737267992459238,30.310626467689872,39.864757971372455,0.0
bert_manual_script,sequential,numactl,false,default,1,1,14,4,29.939569009002298,30.532198120490648,40.315083984751254,0.0
bert_manual_script,sequential,numactl,false,default,1,1,15,4,29.8875939915888,30.818747131852433,40.35414999816567,0.0
bert_manual_script,sequential,numactl,false,default,1,1,16,4,29.7747669974342,30.398004753515124,39.91534502711147,0.0
bert_manual_script,sequential,numactl,false,default,1,1,1,8,283.7330930051394,288.59785790147725,329.5318160089664,0.0
bert_manual_script,sequential,numactl,false,default,1,1,2,8,151.2912770267576,152.92876946507022,176.2934490107,0.0
bert_manual_script,sequential,numactl,false,default,1,1,3,8,155.02008196199313,157.01971503789537,175.23406603140756,0.0
bert_manual_script,sequential,numactl,false,default,1,1,4,8,85.24831396061927,86.48376800992992,101.43067501485348,0.0
bert_manual_script,sequential,numactl,false,default,1,1,5,8,113.92279400024563,116.28923260373995,129.76005300879478,0.0
bert_manual_script,sequential,numactl,false,default,1,1,6,8,61.63083802675828,63.40048470709007,77.19973096391186,0.0
bert_manual_script,sequential,numactl,false,default,1,1,7,8,100.33461800776422,102.74236242868938,114.58590702386573,0.0
bert_manual_script,sequential,numactl,false,default,1,1,8,8,50.89282401604578,52.56648530368693,63.301615009550005,0.0
bert_manual_script,sequential,numactl,false,default,1,1,9,8,96.38401202391833,98.31927195249591,111.9835990248248,0.0
bert_manual_script,sequential,numactl,false,default,1,1,10,8,46.64825997315347,47.48081371944863,60.212854004930705,0.0
bert_manual_script,sequential,numactl,false,default,1,1,11,8,90.60099202906713,92.7595644001849,105.51744903204963,0.0
bert_manual_script,sequential,numactl,false,default,1,1,12,8,44.61908899247646,45.95435213879682,57.53694899613038,0.0
bert_manual_script,sequential,numactl,false,default,1,1,13,8,90.24275897536427,92.35298969841097,105.96426803385839,0.0
bert_manual_script,sequential,numactl,false,default,1,1,14,8,43.02232799818739,44.05275371216703,56.72692001098767,0.0
bert_manual_script,sequential,numactl,false,default,1,1,15,8,89.66663002502173,91.393214482232,103.27216796576977,0.0
bert_manual_script,sequential,numactl,false,default,1,1,16,8,42.22581803333014,43.58577692939434,55.95962703227997,0.0
bert_manual_script,sequential,numactl,false,default,1,1,1,16,447.1279709832743,453.55994794983417,533.9168430073187,0.0
bert_manual_script,sequential,numactl,false,default,1,1,2,16,241.50130298221484,245.54929206846282,300.8891470381059,0.0
bert_manual_script,sequential,numactl,false,default,1,1,3,16,219.79912498500198,223.2931926631136,255.1177500281483,0.0
bert_manual_script,sequential,numactl,false,default,1,1,4,16,128.8279889849946,131.4504056010628,156.58721199724823,0.0
bert_manual_script,sequential,numactl,false,default,1,1,5,16,162.39938902435824,164.9911079002777,189.84794104471803,0.0
