benchmark,topology,pinning,ht,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
bert_manual_script,sequential,numactl,false,default,1,1,13,16,146.41863328864687
bert_manual_script,sequential,numactl,false,default,1,1,14,16,250.6961794519948
bert_manual_script,sequential,numactl,false,default,1,1,15,16,148.91763149771631
bert_manual_script,sequential,numactl,false,default,1,1,16,16,268.9921189139678
bert_manual_script,sequential,numactl,false,default,1,1,1,32,39.57944761308057
bert_manual_script,sequential,numactl,false,default,1,1,2,32,76.71034590356557
bert_manual_script,sequential,numactl,false,default,1,1,3,32,98.54850173726619
bert_manual_script,sequential,numactl,false,default,1,1,4,32,137.1831293264935
bert_manual_script,sequential,numactl,false,default,1,1,5,32,132.34391726623963
bert_manual_script,sequential,numactl,false,default,1,1,6,32,179.32797453997853
bert_manual_script,sequential,numactl,false,default,1,1,7,32,159.4952424553926
bert_manual_script,sequential,numactl,false,default,1,1,8,32,219.96611270114963
bert_manual_script,sequential,numactl,false,default,1,1,9,32,178.14262677297378
bert_manual_script,sequential,numactl,false,default,1,1,10,32,231.02270958366813
bert_manual_script,sequential,numactl,false,default,1,1,11,32,194.47498784003997
bert_manual_script,sequential,numactl,false,default,1,1,12,32,258.8041475988183
bert_manual_script,sequential,numactl,false,default,1,1,13,32,201.57194095295873
bert_manual_script,sequential,numactl,false,default,1,1,14,32,259.4192061330483
bert_manual_script,sequential,numactl,false,default,1,1,15,32,210.03647974565382
bert_manual_script,sequential,numactl,false,default,1,1,16,32,281.2067136290834
bert_manual_script,sequential,numactl,false,default,1,1,1,64,41.870278941100025
bert_manual_script,sequential,numactl,false,default,1,1,2,64,82.7489271024223
bert_manual_script,sequential,numactl,false,default,1,1,3,64,115.24194951437804
bert_manual_script,sequential,numactl,false,default,1,1,4,64,154.6145817823787
bert_manual_script,sequential,numactl,false,default,1,1,5,64,174.05103872785836
bert_manual_script,sequential,numactl,false,default,1,1,6,64,216.87130299891044
bert_manual_script,sequential,numactl,false,default,1,1,7,64,220.0805647634826
bert_manual_script,sequential,numactl,false,default,1,1,8,64,264.0263419163399
bert_manual_script,sequential,numactl,false,default,1,1,9,64,238.48243991201772
bert_manual_script,sequential,numactl,false,default,1,1,10,64,293.6424052130933
bert_manual_script,sequential,numactl,false,default,1,1,11,64,257.19630528030507
bert_manual_script,sequential,numactl,false,default,1,1,12,64,325.5842028712734
bert_manual_script,sequential,numactl,false,default,1,1,13,64,268.2063654755453
bert_manual_script,sequential,numactl,false,default,1,1,14,64,335.5277600677455
bert_manual_script,sequential,numactl,false,default,1,1,15,64,295.68875512614807
bert_manual_script,sequential,numactl,false,default,1,1,16,64,369.2261985169318
bert_manual_script,sequential,numactl,false,default,1,1,1,128,44.046159820389065
bert_manual_script,sequential,numactl,false,default,1,1,2,128,85.85887525223016
bert_manual_script,sequential,numactl,false,default,1,1,3,128,125.88820596836631
bert_manual_script,sequential,numactl,false,default,1,1,4,128,164.50107938784018
bert_manual_script,sequential,numactl,false,default,1,1,5,128,193.97323926727162
bert_manual_script,sequential,numactl,false,default,1,1,6,128,227.61430832848544
bert_manual_script,sequential,numactl,false,default,1,1,7,128,256.65929240153827
bert_manual_script,sequential,numactl,false,default,1,1,8,128,285.95945058531544
bert_manual_script,sequential,numactl,false,default,1,1,9,128,295.9074656030089
bert_manual_script,sequential,numactl,false,default,1,1,10,128,316.7375549515851
bert_manual_script,sequential,numactl,false,default,1,1,11,128,330.5696305181442
bert_manual_script,sequential,numactl,false,default,1,1,12,128,372.38505080361114
bert_manual_script,sequential,numactl,false,default,1,1,13,128,350.2495255669282
bert_manual_script,sequential,numactl,false,default,1,1,14,128,391.1349191590657
bert_manual_script,sequential,numactl,false,default,1,1,15,128,371.3796421537074
bert_manual_script,sequential,numactl,false,default,1,1,16,128,424.4500693593751
bert_manual_script,sequential,numactl,false,default,1,1,1,256,44.723392534262985
bert_manual_script,sequential,numactl,false,default,1,1,2,256,88.25201120723261
